ch	bin	state	ntad
chr2L	269	neutral	26
chr2L	270	neutral	26
chr2L	271	neutral	26
chr2L	272	neutral	26
chr2L	273	neutral	26
chr2L	274	neutral	27
chr2L	275	neutral	27
chr2L	276	neutral	27
chr2L	277	neutral	27
chr2L	278	neutral	27
chr2L	279	neutral	27
chr2L	280	neutral	27
chr2L	281	neutral	27
chr2L	282	neutral	27
chr2L	283	neutral	27
chr2L	284	neutral	27
chr2L	285	neutral	27
chr2L	286	neutral	28
chr2L	287	neutral	28
chr2L	288	neutral	28
chr2L	289	neutral	28
chr2L	290	neutral	28
chr2L	291	neutral	28
chr2L	292	neutral	28
chr2L	293	neutral	28
chr2L	294	neutral	28
chr2L	295	neutral	28
chr2L	296	neutral	28
chr2L	297	neutral	28
chr2L	298	active	29
chr2L	299	active	29
chr2L	300	active	29
chr2L	301	active	29
chr2L	302	active	29
chr2L	303	active	29
chr2L	304	active	29
chr2L	305	active	29
chr2L	306	neutral	30
chr2L	307	neutral	30
chr2L	308	neutral	30
chr2L	309	neutral	30
chr2L	310	neutral	30
chr2L	311	neutral	30
chr2L	312	neutral	30
chr2L	313	neutral	30
chr2L	314	neutral	30
chr2L	315	neutral	30
chr2L	316	inactive	31
chr2L	317	inactive	31
chr2L	318	inactive	31
chr2L	319	inactive	31
chr2L	320	inactive	31
chr2L	321	inactive	31
chr2L	322	inactive	31
chr2L	323	inactive	31
chr2L	324	inactive	31
chr2L	325	inactive	31
chr2L	326	inactive	31
chr2L	327	inactive	31
chr2L	328	inactive	31
chr2L	329	inactive	31
chr2L	330	neutral	32
chr2L	331	neutral	32
chr2L	332	neutral	32
chr2L	333	neutral	32
chr2L	334	neutral	32
chr2L	335	neutral	32
chr2L	336	inactive	33
chr2L	337	inactive	33
chr2L	338	inactive	33
chr2L	339	inactive	33
chr2L	340	inactive	33
chr2L	341	inactive	33
chr2L	342	inactive	33
chr2L	343	inactive	33
chr2L	344	inactive	33
chr2L	345	inactive	33
chr2L	346	inactive	33
chr2L	347	inactive	34
chr2L	348	inactive	34
chr2L	349	inactive	34
chr2L	350	inactive	34
chr2L	351	inactive	34
chr2L	352	inactive	34
chr2L	353	polycomb	35
chr2L	354	polycomb	35
chr2L	355	polycomb	35
chr2L	356	polycomb	35
chr2L	357	polycomb	35
chr2L	358	polycomb	35
chr2L	359	polycomb	35
chr2L	360	polycomb	35
chr2L	361	polycomb	35
chr2L	362	polycomb	35
chr2L	363	polycomb	35
chr2L	364	polycomb	35
chr2L	365	inactive	36
chr2L	366	inactive	36
chr2L	367	inactive	36
chr2L	368	inactive	36
chr2L	369	inactive	36
chr2L	370	inactive	36
chr2L	371	inactive	36
chr2L	372	inactive	36
chr2L	373	inactive	36
chr2L	374	inactive	36
chr2L	375	inactive	36
chr2L	376	inactive	36
chr2L	377	inactive	36
chr2L	378	inactive	36
chr2L	379	polycomb	37
chr2L	380	polycomb	37
chr2L	381	polycomb	37
chr2L	382	polycomb	37
chr2L	383	polycomb	37
chr2L	384	polycomb	37
chr2L	385	polycomb	37
chr2L	386	polycomb	37
chr2L	387	neutral	38
chr2L	388	neutral	38
chr2L	389	neutral	38
chr2L	390	neutral	38
chr2L	391	neutral	38
chr2L	392	neutral	38
chr2L	393	neutral	38
chr2L	394	neutral	38
chr2L	395	neutral	38
chr2L	396	neutral	38
chr2L	397	neutral	38
chr2L	398	neutral	38
chr2L	399	neutral	38
chr2L	400	neutral	38
chr2L	401	neutral	38
chr2L	402	neutral	38
chr2L	403	neutral	.
chr2L	404	neutral	.
chr2L	405	neutral	.
chr2L	406	neutral	.
chr2L	407	neutral	39
chr2L	408	neutral	39
chr2L	409	neutral	39
chr2L	410	neutral	39
chr2L	411	neutral	39
chr2L	412	neutral	39
chr2L	413	neutral	39
chr2L	414	neutral	39
chr2L	415	neutral	39
chr2L	416	neutral	39
chr2L	417	neutral	39
chr2L	418	neutral	39
chr2L	419	neutral	39
chr2L	420	neutral	40
chr2L	421	neutral	40
chr2L	422	neutral	40
chr2L	423	neutral	40
chr2L	424	neutral	40
chr2L	425	neutral	40
chr2L	426	neutral	40
chr2L	427	neutral	40
chr2L	428	neutral	40
chr2L	429	neutral	40
chr2L	430	neutral	40
chr2L	431	neutral	40
chr2L	432	neutral	40
chr2L	433	neutral	41
chr2L	434	neutral	41
chr2L	435	neutral	41
chr2L	436	neutral	41
chr2L	437	neutral	41
chr2L	438	neutral	42
chr2L	439	neutral	42
chr2L	440	neutral	42
chr2L	441	neutral	42
chr2L	442	neutral	42
chr2L	443	neutral	42
chr2L	444	neutral	42
chr2L	445	neutral	42
chr2L	446	inactive	43
chr2L	447	inactive	43
chr2L	448	inactive	43
chr2L	449	inactive	43
chr2L	450	inactive	43
chr2L	451	inactive	43
chr2L	452	inactive	43
chr2L	453	inactive	43
chr2L	454	inactive	43
chr2L	455	inactive	43
chr2L	456	inactive	43
chr2L	457	inactive	43
chr2L	458	neutral	44
chr2L	459	neutral	44
chr2L	460	neutral	44
chr2L	461	neutral	44
chr2L	462	neutral	44
chr2L	463	neutral	44
chr2L	464	neutral	44
chr2L	465	neutral	44
chr2L	466	neutral	.
chr2L	467	neutral	45
chr2L	468	neutral	45
chr2L	469	neutral	45
chr2L	470	neutral	45
chr2L	471	neutral	45
chr2L	472	neutral	45
chr2L	473	neutral	45
chr2L	474	neutral	45
chr2L	475	neutral	45
chr2L	476	neutral	45
chr2L	477	neutral	45
chr2L	478	neutral	45
chr2L	479	neutral	45
chr2L	480	neutral	45
chr2L	481	inactive	46
chr2L	482	inactive	46
chr2L	483	inactive	46
chr2L	484	inactive	46
chr2L	485	inactive	46
chr2L	486	inactive	46
chr2L	487	inactive	46
chr2L	488	inactive	46
chr2L	489	inactive	46
chr2L	490	inactive	46
chr2L	491	inactive	46
chr2L	492	neutral	.
chr2L	493	active	47
chr2L	494	active	47
chr2L	495	active	47
chr2L	496	active	47
chr2L	497	active	47
chr2L	498	active	47
chr2L	499	active	47
chr2L	500	active	47
chr2L	501	active	48
chr2L	502	active	48
chr2L	503	active	48
chr2L	504	active	48
chr2L	505	active	48
chr2L	506	active	48
chr2L	507	active	48
chr2L	508	active	48
chr2L	509	active	48
chr2L	510	neutral	49
chr2L	511	neutral	49
chr2L	512	neutral	49
chr2L	513	neutral	49
chr2L	514	neutral	49
chr2L	515	neutral	49
chr2L	516	neutral	49
chr2L	517	neutral	49
chr2L	518	neutral	49
chr2L	519	neutral	49
chr2L	520	neutral	49
chr2L	521	neutral	49
chr2L	522	neutral	50
chr2L	523	neutral	50
chr2L	524	neutral	50
chr2L	525	neutral	50
chr2L	526	neutral	50
chr2L	527	neutral	50
chr2L	528	neutral	51
chr2L	529	neutral	51
chr2L	530	neutral	51
chr2L	531	neutral	51
chr2L	532	neutral	51
chr2L	533	neutral	51
chr2L	534	neutral	51
chr2L	535	neutral	51
chr2L	536	neutral	51
chr2L	537	polycomb	52
chr2L	538	polycomb	52
chr2L	539	polycomb	52
chr2L	540	polycomb	52
chr2L	541	polycomb	52
chr2L	542	polycomb	52
chr2L	543	polycomb	52
chr2L	544	polycomb	52
chr2L	545	polycomb	52
chr2L	546	polycomb	52
chr2L	547	polycomb	52
chr2L	548	polycomb	52
chr2L	549	polycomb	52
chr2L	550	polycomb	52
chr2L	551	polycomb	52
chr2L	552	neutral	.
chr2L	553	neutral	.
chr2L	554	neutral	.
chr2L	555	neutral	53
chr2L	556	neutral	53
chr2L	557	neutral	53
chr2L	558	neutral	53
chr2L	559	neutral	53
chr2L	560	neutral	53
chr2L	561	neutral	53
chr2L	562	neutral	53
chr2L	563	neutral	53
chr2L	564	neutral	53
chr2L	565	neutral	53
chr2L	566	neutral	53
chr2L	567	neutral	53
chr2L	568	neutral	53
chr2L	569	neutral	53
chr2L	570	neutral	53
chr2L	571	neutral	53
chr2L	572	neutral	53
chr2L	573	neutral	54
chr2L	574	neutral	54
chr2L	575	neutral	54
chr2L	576	neutral	54
chr2L	577	neutral	54
chr2L	578	neutral	54
chr2L	579	neutral	54
chr2L	580	neutral	54
chr2L	581	neutral	54
chr2L	582	neutral	54
chr2L	583	neutral	.
chr2L	584	neutral	55
chr2L	585	neutral	55
chr2L	586	neutral	55
chr2L	587	neutral	55
chr2L	588	neutral	55
chr2L	589	neutral	55
chr2L	590	neutral	55
chr2L	591	neutral	55
chr2L	592	neutral	55
chr2L	593	neutral	55
chr2L	594	neutral	56
chr2L	595	neutral	56
chr2L	596	neutral	56
chr2L	597	neutral	56
chr2L	598	active	57
chr2L	599	active	57
chr2L	600	active	57
chr2L	601	active	57
chr2L	602	active	57
chr2L	603	active	57
chr2L	604	active	57
chr2L	605	active	57
chr2L	606	active	57
chr2L	607	neutral	58
chr2L	608	neutral	58
chr2L	609	neutral	58
chr2L	610	neutral	58
chr2L	611	neutral	58
chr2L	612	neutral	58
chr2L	613	neutral	58
chr2L	614	neutral	58
chr2L	615	neutral	58
chr2L	616	inactive	59
chr2L	617	inactive	59
chr2L	618	inactive	59
chr2L	619	inactive	59
chr2L	620	inactive	59
chr2L	621	inactive	59
chr2L	622	inactive	59
chr2L	623	inactive	59
chr2L	624	inactive	59
chr2L	625	inactive	59
chr2L	626	inactive	59
chr2L	627	inactive	59
chr2L	628	inactive	59
chr2L	629	inactive	59
chr2L	630	inactive	59
chr2L	631	inactive	59
chr2L	632	inactive	59
chr2L	633	inactive	59
chr2L	634	inactive	60
chr2L	635	inactive	60
chr2L	636	inactive	60
chr2L	637	inactive	60
chr2L	638	inactive	60
chr2L	639	inactive	60
chr2L	640	inactive	60
chr2L	641	inactive	60
chr2L	642	inactive	60
chr2L	643	neutral	.
chr2L	644	active	61
chr2L	645	active	61
chr2L	646	active	61
chr2L	647	active	61
chr2L	648	active	61
chr2L	649	active	61
chr2L	650	neutral	62
chr2L	651	neutral	62
chr2L	652	neutral	62
chr2L	653	neutral	62
chr2L	654	neutral	62
chr2L	655	neutral	62
chr2L	656	neutral	62
chr2L	657	neutral	62
chr2L	658	neutral	62
chr2L	659	neutral	62
chr2L	660	neutral	62
chr2L	661	active	63
chr2L	662	active	63
chr2L	663	active	63
chr2L	664	active	63
chr2L	665	active	63
chr2L	666	active	63
chr2L	667	active	63
chr2L	668	inactive	64
chr2L	669	inactive	64
chr2L	670	inactive	64
chr2L	671	inactive	64
chr2L	672	inactive	64
chr2L	673	inactive	64
chr2L	674	inactive	64
chr2L	675	inactive	64
chr2L	676	inactive	64
chr2L	677	inactive	64
chr2L	678	inactive	64
chr2L	679	neutral	65
chr2L	680	neutral	65
chr2L	681	neutral	65
chr2L	682	neutral	65
chr2L	683	neutral	65
chr2L	684	neutral	65
chr2L	685	neutral	65
chr2L	686	neutral	65
chr2L	687	neutral	65
chr2L	688	neutral	65
chr2L	689	neutral	65
chr2L	690	neutral	65
chr2L	691	active	66
chr2L	692	active	66
chr2L	693	active	66
chr2L	694	active	66
chr2L	695	active	66
chr2L	696	active	66
chr2L	697	neutral	67
chr2L	698	neutral	67
chr2L	699	neutral	67
chr2L	700	neutral	67
chr2L	701	neutral	67
chr2L	702	neutral	67
chr2L	703	neutral	67
chr2L	704	neutral	67
chr2L	705	neutral	68
chr2L	706	neutral	68
chr2L	707	neutral	68
chr2L	708	neutral	68
chr2L	709	neutral	68
chr2L	710	neutral	68
chr2L	711	neutral	68
chr2L	712	neutral	68
chr2L	713	neutral	68
chr2L	714	neutral	68
chr2L	715	neutral	68
chr2L	716	neutral	68
chr2L	717	neutral	68
chr2L	718	neutral	68
chr2L	719	inactive	69
chr2L	720	inactive	69
chr2L	721	inactive	69
chr2L	722	inactive	69
chr2L	723	inactive	69
chr2L	724	inactive	69
chr2L	725	inactive	69
chr2L	726	polycomb	70
chr2L	727	polycomb	70
chr2L	728	polycomb	70
chr2L	729	polycomb	70
chr2L	730	polycomb	70
chr2L	731	polycomb	70
chr2L	732	polycomb	70
chr2L	733	polycomb	70
chr2L	734	polycomb	70
chr2L	735	polycomb	70
chr2L	736	polycomb	70
chr2L	737	polycomb	70
chr2L	738	polycomb	70
chr2L	739	polycomb	70
chr2L	740	polycomb	70
chr2L	741	inactive	71
chr2L	742	inactive	71
chr2L	743	inactive	71
chr2L	744	inactive	71
chr2L	745	inactive	71
chr2L	746	inactive	71
chr2L	747	inactive	71
chr2L	748	inactive	71
chr2L	749	neutral	72
chr2L	750	neutral	72
chr2L	751	neutral	72
chr2L	752	neutral	72
chr2L	753	neutral	72
chr2L	754	neutral	73
chr2L	755	neutral	73
chr2L	756	neutral	73
chr2L	757	neutral	73
chr2L	758	neutral	73
chr2L	759	neutral	73
chr2L	760	neutral	73
chr2L	761	neutral	73
chr2L	762	neutral	73
chr2L	763	neutral	73
chr2L	764	inactive	74
chr2L	765	inactive	74
chr2L	766	inactive	74
chr2L	767	inactive	74
chr2L	768	inactive	74
chr2L	769	inactive	74
chr2L	770	inactive	74
chr2L	771	inactive	74
chr2L	772	inactive	74
chr2L	773	inactive	74
chr2L	774	inactive	74
chr2L	775	inactive	74
chr2L	776	inactive	74
chr2L	777	inactive	74
chr2L	778	active	75
chr2L	779	active	75
chr2L	780	active	75
chr2L	781	active	75
chr2L	782	active	75
chr2L	783	inactive	76
chr2L	784	inactive	76
chr2L	785	inactive	76
chr2L	786	inactive	76
chr2L	787	inactive	76
chr2L	788	inactive	76
chr2L	789	neutral	77
chr2L	790	neutral	77
chr2L	791	neutral	77
chr2L	792	neutral	77
chr2L	793	neutral	77
chr2L	794	neutral	77
chr2L	795	neutral	77
chr2L	796	neutral	77
chr2L	797	neutral	77
chr2L	798	neutral	78
chr2L	799	neutral	78
chr2L	800	neutral	78
chr2L	801	neutral	78
chr2L	802	neutral	78
chr2L	803	neutral	78
chr2L	804	active	79
chr2L	805	active	79
chr2L	806	active	79
chr2L	807	active	79
chr2L	808	active	79
chr2L	809	active	79
chr2L	810	active	79
chr2L	811	active	79
chr2L	812	active	79
chr2L	813	active	80
chr2L	814	active	80
chr2L	815	active	80
chr2L	816	active	80
chr2L	817	active	80
chr2L	818	active	80
chr2L	819	active	80
chr2L	820	active	80
chr2L	821	active	80
chr2L	822	neutral	81
chr2L	823	neutral	81
chr2L	824	neutral	81
chr2L	825	neutral	81
chr2L	826	neutral	81
chr2L	827	neutral	81
chr2L	828	neutral	81
chr2L	829	neutral	81
chr2L	830	active	82
chr2L	831	active	82
chr2L	832	active	82
chr2L	833	active	82
chr2L	834	active	82
chr2L	835	active	82
chr2L	836	active	82
chr2L	837	active	82
chr2L	838	active	82
chr2L	839	active	82
chr2L	840	active	83
chr2L	841	active	83
chr2L	842	active	83
chr2L	843	active	83
chr2L	844	active	83
chr2L	845	active	83
chr2L	846	active	83
chr2L	847	neutral	84
chr2L	848	neutral	84
chr2L	849	neutral	84
chr2L	850	neutral	84
chr2L	851	neutral	84
chr2L	852	neutral	84
chr2L	853	neutral	84
chr2L	854	neutral	85
chr2L	855	neutral	85
chr2L	856	neutral	85
chr2L	857	neutral	85
chr2L	858	neutral	85
chr2L	859	neutral	85
chr2L	860	neutral	85
chr2L	861	neutral	85
chr2L	862	neutral	85
chr2L	863	neutral	85
chr2L	864	neutral	85
chr2L	865	neutral	85
chr2L	866	neutral	85
chr2L	867	neutral	85
chr2L	868	neutral	85
chr2L	869	neutral	86
chr2L	870	neutral	86
chr2L	871	neutral	86
chr2L	872	neutral	86
chr2L	873	neutral	86
chr2L	874	polycomb	87
chr2L	875	polycomb	87
chr2L	876	polycomb	87
chr2L	877	polycomb	87
chr2L	878	polycomb	87
chr2L	879	polycomb	87
chr2L	880	polycomb	87
chr2L	881	polycomb	87
chr2L	882	polycomb	87
chr2L	883	polycomb	87
chr2L	884	polycomb	87
chr2L	885	polycomb	87
chr2L	886	polycomb	87
chr2L	887	polycomb	87
chr2L	888	polycomb	87
chr2L	889	inactive	88
chr2L	890	inactive	88
chr2L	891	inactive	88
chr2L	892	inactive	88
chr2L	893	inactive	88
chr2L	894	inactive	88
chr2L	895	inactive	88
chr2L	896	inactive	88
chr2L	897	inactive	88
chr2L	898	inactive	88
chr2L	899	inactive	88
chr2L	900	neutral	.
chr2L	901	inactive	89
chr2L	902	inactive	89
chr2L	903	inactive	89
chr2L	904	inactive	89
chr2L	905	inactive	89
chr2L	906	inactive	89
chr2L	907	inactive	89
chr2L	908	inactive	89
chr2L	909	inactive	89
chr2L	910	inactive	89
chr2L	911	inactive	89
chr2L	912	neutral	90
chr2L	913	neutral	90
chr2L	914	neutral	90
chr2L	915	neutral	90
chr2L	916	neutral	90
chr2L	917	neutral	90
chr2L	918	neutral	90
chr2L	919	neutral	90
chr2L	920	neutral	90
chr2L	921	neutral	90
chr2L	922	neutral	90
chr2L	923	neutral	90
chr2L	924	neutral	90
chr2L	925	neutral	91
chr2L	926	neutral	91
chr2L	927	neutral	91
chr2L	928	neutral	91
chr2L	929	neutral	91
chr2L	930	neutral	91
chr2L	931	neutral	91
chr2L	932	neutral	91
chr2L	933	neutral	91
chr2L	934	inactive	92
chr2L	935	inactive	92
chr2L	936	inactive	92
chr2L	937	inactive	92
chr2L	938	inactive	92
chr2L	939	inactive	92
chr2L	940	inactive	92
chr2L	941	inactive	92
chr2L	942	inactive	92
chr2L	943	inactive	92
chr2L	944	neutral	93
chr2L	945	neutral	93
chr2L	946	neutral	93
chr2L	947	neutral	93
chr2L	948	neutral	93
chr2L	949	neutral	93
chr2L	950	neutral	94
chr2L	951	neutral	94
chr2L	952	neutral	94
chr2L	953	neutral	94
chr2L	954	neutral	94
chr2L	955	neutral	94
chr2L	956	neutral	94
chr2L	957	neutral	94
chr2L	958	neutral	94
chr2L	959	neutral	94
chr2L	960	neutral	94
chr2L	961	neutral	95
chr2L	962	neutral	95
chr2L	963	neutral	95
chr2L	964	neutral	95
chr2L	965	neutral	95
chr2L	966	neutral	95
chr2L	967	neutral	95
chr2L	968	neutral	95
chr2L	969	neutral	95
chr2L	970	inactive	96
chr2L	971	inactive	96
chr2L	972	inactive	96
chr2L	973	inactive	96
chr2L	974	inactive	96
chr2L	975	inactive	96
chr2L	976	inactive	96
chr2L	977	inactive	96
chr2L	978	inactive	96
chr2L	979	neutral	97
chr2L	980	neutral	97
chr2L	981	neutral	97
chr2L	982	neutral	97
chr2L	983	neutral	97
chr2L	984	neutral	97
chr2L	985	neutral	97
chr2L	986	neutral	97
chr2L	987	neutral	97
chr2L	988	neutral	97
chr2L	989	neutral	97
chr2L	990	neutral	.
chr2L	991	neutral	.
chr2L	992	active	98
chr2L	993	active	98
chr2L	994	active	98
chr2L	995	active	98
chr2L	996	active	98
chr2L	997	active	98
chr2L	998	active	98
chr2L	999	active	98
chr2L	1000	active	98
chr2L	1001	neutral	99
chr2L	1002	neutral	99
chr2L	1003	neutral	99
chr2L	1004	neutral	99
chr2L	1005	neutral	99
chr2L	1006	neutral	99
chr2L	1007	neutral	99
chr2L	1008	neutral	99
chr2L	1009	neutral	99
chr2L	1010	neutral	99
chr2L	1011	neutral	99
chr2L	1012	neutral	99
chr2L	1013	neutral	99
chr2L	1014	neutral	99
chr2L	1015	neutral	99
chr2L	1016	neutral	99
chr2L	1017	neutral	99
chr2L	1018	neutral	99
chr2L	1019	neutral	99
chr2L	1020	active	100
chr2L	1021	active	100
chr2L	1022	active	100
chr2L	1023	active	100
chr2L	1024	active	100
chr2L	1025	active	100
chr2L	1026	active	100
chr2L	1027	active	101
chr2L	1028	active	101
chr2L	1029	active	101
chr2L	1030	active	101
chr2L	1031	active	101
chr2L	1032	active	101
chr2L	1033	active	101
chr2L	1034	active	102
chr2L	1035	active	102
chr2L	1036	active	102
chr2L	1037	active	102
chr2L	1038	active	102
chr2L	1039	active	102
chr2L	1040	active	102
chr2L	1041	active	102
chr2L	1042	active	102
chr2L	1043	neutral	103
chr2L	1044	neutral	103
chr2L	1045	neutral	103
chr2L	1046	neutral	103
chr2L	1047	neutral	103
chr2L	1048	neutral	103
chr2L	1049	neutral	103
chr2L	1050	neutral	103
chr2L	1051	inactive	104
chr2L	1052	inactive	104
chr2L	1053	inactive	104
chr2L	1054	inactive	104
chr2L	1055	inactive	104
chr2L	1056	inactive	104
chr2L	1057	inactive	104
chr2L	1058	inactive	104
chr2L	1059	inactive	104
chr2L	1060	inactive	104
chr2L	1061	inactive	104
chr2L	1062	inactive	104
chr2L	1063	inactive	104
chr2L	1064	inactive	104
chr2L	1065	inactive	104
chr2L	1066	inactive	104
chr2L	1067	inactive	105
chr2L	1068	inactive	105
chr2L	1069	inactive	105
chr2L	1070	inactive	105
chr2L	1071	inactive	105
chr2L	1072	inactive	105
chr2L	1073	inactive	105
chr2L	1074	inactive	106
chr2L	1075	inactive	106
chr2L	1076	inactive	106
chr2L	1077	inactive	106
chr2L	1078	inactive	106
chr2L	1079	inactive	106
chr2L	1080	inactive	106
chr2L	1081	inactive	106
chr2L	1082	inactive	106
chr2L	1083	inactive	106
chr2L	1084	inactive	106
chr2L	1085	inactive	107
