ch	bin	state
chr2L	183	neutral
chr2L	184	inactive
chr2L	185	neutral
chr2L	186	neutral
chr2L	187	inactive
chr2L	188	neutral
chr2L	189	neutral
chr2L	190	neutral
chr2L	191	neutral
chr2L	192	neutral
chr2L	193	neutral
chr2L	194	polycomb
chr2L	195	polycomb
chr2L	196	polycomb
chr2L	197	active
chr2L	198	active
chr2L	199	neutral
chr2L	200	neutral
chr2L	201	neutral
chr2L	202	neutral
chr2L	203	inactive
chr2L	204	active
chr2L	205	inactive
chr2L	206	inactive
chr2L	207	inactive
chr2L	208	inactive
chr2L	209	inactive
chr2L	210	inactive
chr2L	211	inactive
chr2L	212	inactive
chr2L	213	active
chr2L	214	active
chr2L	215	active
chr2L	216	neutral
chr2L	217	neutral
chr2L	218	neutral
chr2L	219	neutral
chr2L	220	inactive
chr2L	221	active
chr2L	222	active
chr2L	223	active
chr2L	224	inactive
chr2L	225	inactive
chr2L	226	inactive
chr2L	227	inactive
chr2L	228	inactive
chr2L	229	inactive
chr2L	230	inactive
chr2L	231	neutral
chr2L	232	neutral
chr2L	233	neutral
chr2L	234	neutral
chr2L	235	neutral
chr2L	236	active
chr2L	237	active
chr2L	238	active
chr2L	239	inactive
chr2L	240	inactive
chr2L	241	inactive
chr2L	242	neutral
chr2L	243	inactive
chr2L	244	polycomb
chr2L	245	polycomb
chr2L	246	inactive
chr2L	247	inactive
chr2L	248	inactive
chr2L	249	active
chr2L	250	inactive
chr2L	251	inactive
chr2L	252	neutral
chr2L	253	neutral
chr2L	254	neutral
chr2L	255	neutral
chr2L	256	inactive
chr2L	257	active
chr2L	258	active
chr2L	259	neutral
chr2L	260	neutral
chr2L	261	neutral
chr2L	262	neutral
chr2L	263	neutral
chr2L	264	neutral
chr2L	265	neutral
chr2L	266	neutral
chr2L	267	neutral
chr2L	268	neutral
chr2L	269	neutral
chr2L	270	neutral
chr2L	271	neutral
chr2L	272	inactive
chr2L	273	inactive
chr2L	274	active
chr2L	275	neutral
chr2L	276	active
chr2L	277	neutral
chr2L	278	neutral
chr2L	279	inactive
chr2L	280	neutral
chr2L	281	active
chr2L	282	neutral
chr2L	283	inactive
chr2L	284	neutral
chr2L	285	neutral
chr2L	286	neutral
chr2L	287	active
chr2L	288	active
chr2L	289	neutral
chr2L	290	neutral
chr2L	291	neutral
chr2L	292	neutral
chr2L	293	neutral
chr2L	294	neutral
chr2L	295	neutral
chr2L	296	inactive
chr2L	297	active
chr2L	298	active
chr2L	299	active
chr2L	300	neutral
chr2L	301	neutral
chr2L	302	active
chr2L	303	active
chr2L	304	neutral
chr2L	305	inactive
chr2L	306	active
chr2L	307	neutral
chr2L	308	neutral
chr2L	309	neutral
chr2L	310	neutral
chr2L	311	neutral
chr2L	312	neutral
chr2L	313	inactive
chr2L	314	neutral
chr2L	315	neutral
chr2L	316	active
chr2L	317	inactive
chr2L	318	inactive
chr2L	319	inactive
chr2L	320	inactive
chr2L	321	inactive
chr2L	322	inactive
chr2L	323	inactive
chr2L	324	inactive
chr2L	325	inactive
chr2L	326	inactive
chr2L	327	inactive
chr2L	328	inactive
chr2L	329	neutral
chr2L	330	inactive
chr2L	331	inactive
chr2L	332	inactive
chr2L	333	inactive
chr2L	334	neutral
chr2L	335	neutral
chr2L	336	active
chr2L	337	active
chr2L	338	inactive
chr2L	339	inactive
chr2L	340	inactive
chr2L	341	inactive
chr2L	342	inactive
chr2L	343	inactive
chr2L	344	inactive
chr2L	345	active
chr2L	346	active
chr2L	347	neutral
chr2L	348	inactive
chr2L	349	inactive
chr2L	350	inactive
chr2L	351	active
chr2L	352	inactive
chr2L	353	polycomb
chr2L	354	polycomb
chr2L	355	polycomb
chr2L	356	polycomb
chr2L	357	polycomb
chr2L	358	polycomb
chr2L	359	polycomb
chr2L	360	polycomb
chr2L	361	polycomb
chr2L	362	active
chr2L	363	neutral
chr2L	364	neutral
chr2L	365	neutral
chr2L	366	polycomb
chr2L	367	polycomb
chr2L	368	polycomb
chr2L	369	inactive
chr2L	370	inactive
chr2L	371	active
chr2L	372	inactive
chr2L	373	inactive
chr2L	374	inactive
chr2L	375	inactive
chr2L	376	inactive
chr2L	377	neutral
chr2L	378	neutral
chr2L	379	polycomb
chr2L	380	active
chr2L	381	polycomb
chr2L	382	polycomb
chr2L	383	polycomb
chr2L	384	polycomb
chr2L	385	polycomb
chr2L	386	active
chr2L	387	neutral
chr2L	388	inactive
chr2L	389	neutral
chr2L	390	inactive
chr2L	391	neutral
chr2L	392	neutral
chr2L	393	neutral
chr2L	394	neutral
chr2L	395	neutral
chr2L	396	neutral
chr2L	397	neutral
chr2L	398	neutral
chr2L	399	neutral
chr2L	400	inactive
chr2L	401	inactive
chr2L	402	inactive
chr2L	403	neutral
chr2L	404	neutral
chr2L	405	neutral
chr2L	406	neutral
chr2L	407	neutral
chr2L	408	neutral
chr2L	409	neutral
chr2L	410	neutral
chr2L	411	inactive
chr2L	412	neutral
chr2L	413	neutral
chr2L	414	neutral
chr2L	415	neutral
chr2L	416	neutral
chr2L	417	neutral
chr2L	418	neutral
chr2L	419	active
chr2L	420	neutral
chr2L	421	neutral
chr2L	422	active
chr2L	423	inactive
chr2L	424	neutral
chr2L	425	neutral
chr2L	426	neutral
chr2L	427	neutral
chr2L	428	neutral
chr2L	429	neutral
chr2L	430	neutral
chr2L	431	neutral
chr2L	432	inactive
chr2L	433	neutral
chr2L	434	neutral
chr2L	435	neutral
chr2L	436	neutral
chr2L	437	neutral
chr2L	438	active
chr2L	439	active
chr2L	440	active
chr2L	441	inactive
chr2L	442	inactive
chr2L	443	inactive
chr2L	444	active
chr2L	445	active
chr2L	446	active
chr2L	447	inactive
chr2L	448	inactive
chr2L	449	inactive
chr2L	450	inactive
chr2L	451	inactive
chr2L	452	inactive
chr2L	453	inactive
chr2L	454	inactive
chr2L	455	inactive
chr2L	456	inactive
chr2L	457	neutral
chr2L	458	neutral
chr2L	459	neutral
chr2L	460	neutral
chr2L	461	neutral
chr2L	462	neutral
chr2L	463	neutral
chr2L	464	neutral
chr2L	465	inactive
chr2L	466	inactive
chr2L	467	neutral
chr2L	468	neutral
chr2L	469	neutral
chr2L	470	neutral
chr2L	471	neutral
chr2L	472	neutral
chr2L	473	neutral
chr2L	474	neutral
chr2L	475	neutral
chr2L	476	neutral
chr2L	477	neutral
chr2L	478	neutral
chr2L	479	inactive
chr2L	480	inactive
chr2L	481	neutral
chr2L	482	inactive
chr2L	483	active
chr2L	484	active
chr2L	485	inactive
chr2L	486	inactive
chr2L	487	inactive
chr2L	488	active
chr2L	489	inactive
chr2L	490	inactive
chr2L	491	inactive
chr2L	492	inactive
chr2L	493	inactive
chr2L	494	active
chr2L	495	inactive
chr2L	496	active
chr2L	497	active
chr2L	498	active
chr2L	499	active
chr2L	500	neutral
chr2L	501	active
chr2L	502	neutral
chr2L	503	active
chr2L	504	active
chr2L	505	active
chr2L	506	inactive
chr2L	507	active
chr2L	508	neutral
chr2L	509	active
chr2L	510	neutral
chr2L	511	inactive
chr2L	512	inactive
chr2L	513	inactive
chr2L	514	neutral
chr2L	515	neutral
chr2L	516	neutral
chr2L	517	neutral
chr2L	518	neutral
chr2L	519	active
chr2L	520	active
chr2L	521	neutral
chr2L	522	neutral
chr2L	523	neutral
chr2L	524	neutral
chr2L	525	neutral
chr2L	526	neutral
chr2L	527	active
chr2L	528	neutral
chr2L	529	neutral
chr2L	530	neutral
chr2L	531	active
chr2L	532	active
chr2L	533	inactive
chr2L	534	neutral
chr2L	535	inactive
chr2L	536	inactive
chr2L	537	polycomb
chr2L	538	polycomb
chr2L	539	polycomb
chr2L	540	polycomb
chr2L	541	polycomb
chr2L	542	polycomb
chr2L	543	polycomb
chr2L	544	polycomb
chr2L	545	polycomb
chr2L	546	polycomb
chr2L	547	polycomb
chr2L	548	polycomb
chr2L	549	polycomb
chr2L	550	polycomb
chr2L	551	neutral
chr2L	552	active
chr2L	553	active
chr2L	554	active
chr2L	555	inactive
chr2L	556	inactive
chr2L	557	neutral
chr2L	558	neutral
chr2L	559	neutral
chr2L	560	neutral
chr2L	561	neutral
chr2L	562	inactive
chr2L	563	neutral
chr2L	564	neutral
chr2L	565	neutral
chr2L	566	neutral
chr2L	567	neutral
chr2L	568	neutral
chr2L	569	neutral
chr2L	570	neutral
chr2L	571	inactive
chr2L	572	neutral
chr2L	573	neutral
chr2L	574	neutral
chr2L	575	neutral
chr2L	576	active
chr2L	577	neutral
chr2L	578	neutral
chr2L	579	neutral
chr2L	580	active
chr2L	581	inactive
chr2L	582	inactive
chr2L	583	inactive
chr2L	584	active
chr2L	585	active
chr2L	586	neutral
chr2L	587	neutral
chr2L	588	neutral
chr2L	589	neutral
chr2L	590	neutral
chr2L	591	active
chr2L	592	neutral
chr2L	593	inactive
chr2L	594	active
chr2L	595	active
chr2L	596	neutral
chr2L	597	neutral
chr2L	598	active
chr2L	599	active
chr2L	600	active
chr2L	601	inactive
chr2L	602	inactive
chr2L	603	active
chr2L	604	active
chr2L	605	active
chr2L	606	active
chr2L	607	neutral
chr2L	608	inactive
chr2L	609	inactive
chr2L	610	neutral
chr2L	611	neutral
chr2L	612	active
chr2L	613	neutral
chr2L	614	inactive
chr2L	615	inactive
chr2L	616	neutral
chr2L	617	polycomb
chr2L	618	neutral
chr2L	619	neutral
chr2L	620	inactive
chr2L	621	inactive
chr2L	622	inactive
chr2L	623	inactive
chr2L	624	inactive
chr2L	625	inactive
chr2L	626	inactive
chr2L	627	neutral
chr2L	628	inactive
chr2L	629	inactive
chr2L	630	inactive
chr2L	631	neutral
chr2L	632	active
chr2L	633	active
chr2L	634	active
chr2L	635	inactive
chr2L	636	inactive
chr2L	637	neutral
chr2L	638	inactive
chr2L	639	neutral
chr2L	640	neutral
chr2L	641	inactive
chr2L	642	active
chr2L	643	active
chr2L	644	active
chr2L	645	active
chr2L	646	neutral
chr2L	647	active
chr2L	648	active
chr2L	649	active
chr2L	650	neutral
chr2L	651	neutral
chr2L	652	neutral
chr2L	653	polycomb
chr2L	654	polycomb
chr2L	655	polycomb
chr2L	656	active
chr2L	657	neutral
chr2L	658	neutral
chr2L	659	neutral
chr2L	660	neutral
chr2L	661	active
chr2L	662	inactive
chr2L	663	active
chr2L	664	neutral
chr2L	665	active
chr2L	666	active
chr2L	667	active
chr2L	668	inactive
chr2L	669	inactive
chr2L	670	inactive
chr2L	671	inactive
chr2L	672	active
chr2L	673	active
chr2L	674	inactive
chr2L	675	inactive
chr2L	676	inactive
chr2L	677	inactive
chr2L	678	neutral
chr2L	679	neutral
chr2L	680	polycomb
chr2L	681	polycomb
chr2L	682	polycomb
chr2L	683	polycomb
chr2L	684	polycomb
chr2L	685	active
chr2L	686	inactive
chr2L	687	inactive
chr2L	688	inactive
chr2L	689	inactive
chr2L	690	inactive
chr2L	691	active
chr2L	692	active
chr2L	693	inactive
chr2L	694	active
chr2L	695	active
chr2L	696	active
chr2L	697	inactive
chr2L	698	inactive
chr2L	699	inactive
chr2L	700	inactive
chr2L	701	active
chr2L	702	active
chr2L	703	active
chr2L	704	neutral
chr2L	705	active
chr2L	706	active
chr2L	707	neutral
chr2L	708	neutral
chr2L	709	neutral
chr2L	710	inactive
chr2L	711	inactive
chr2L	712	neutral
chr2L	713	inactive
chr2L	714	inactive
chr2L	715	neutral
chr2L	716	inactive
chr2L	717	inactive
chr2L	718	active
chr2L	719	active
chr2L	720	neutral
chr2L	721	neutral
chr2L	722	inactive
chr2L	723	inactive
chr2L	724	inactive
chr2L	725	inactive
chr2L	726	inactive
chr2L	727	inactive
chr2L	728	polycomb
chr2L	729	polycomb
chr2L	730	polycomb
chr2L	731	polycomb
chr2L	732	polycomb
chr2L	733	polycomb
chr2L	734	polycomb
chr2L	735	polycomb
chr2L	736	polycomb
chr2L	737	polycomb
chr2L	738	active
chr2L	739	inactive
chr2L	740	active
chr2L	741	neutral
chr2L	742	active
chr2L	743	inactive
chr2L	744	inactive
chr2L	745	inactive
chr2L	746	inactive
chr2L	747	active
chr2L	748	neutral
chr2L	749	neutral
chr2L	750	neutral
chr2L	751	neutral
chr2L	752	neutral
chr2L	753	neutral
chr2L	754	neutral
chr2L	755	neutral
chr2L	756	neutral
chr2L	757	neutral
chr2L	758	neutral
chr2L	759	neutral
chr2L	760	neutral
chr2L	761	inactive
chr2L	762	neutral
chr2L	763	inactive
chr2L	764	neutral
chr2L	765	neutral
chr2L	766	inactive
chr2L	767	inactive
chr2L	768	inactive
chr2L	769	inactive
chr2L	770	inactive
chr2L	771	inactive
chr2L	772	inactive
chr2L	773	inactive
chr2L	774	inactive
chr2L	775	inactive
chr2L	776	inactive
chr2L	777	inactive
chr2L	778	active
chr2L	779	active
chr2L	780	active
chr2L	781	active
chr2L	782	active
chr2L	783	inactive
chr2L	784	inactive
chr2L	785	inactive
chr2L	786	inactive
chr2L	787	inactive
chr2L	788	neutral
chr2L	789	neutral
chr2L	790	neutral
chr2L	791	neutral
chr2L	792	neutral
chr2L	793	neutral
chr2L	794	neutral
chr2L	795	neutral
chr2L	796	neutral
chr2L	797	neutral
chr2L	798	active
chr2L	799	neutral
chr2L	800	neutral
chr2L	801	inactive
chr2L	802	inactive
chr2L	803	active
chr2L	804	active
chr2L	805	active
chr2L	806	active
chr2L	807	active
chr2L	808	neutral
chr2L	809	neutral
chr2L	810	neutral
chr2L	811	active
chr2L	812	active
chr2L	813	active
chr2L	814	neutral
chr2L	815	neutral
chr2L	816	neutral
chr2L	817	active
chr2L	818	active
chr2L	819	active
chr2L	820	active
chr2L	821	active
chr2L	822	active
chr2L	823	neutral
chr2L	824	inactive
chr2L	825	inactive
chr2L	826	neutral
chr2L	827	neutral
chr2L	828	neutral
chr2L	829	neutral
chr2L	830	active
chr2L	831	active
chr2L	832	neutral
chr2L	833	inactive
chr2L	834	inactive
chr2L	835	neutral
chr2L	836	active
chr2L	837	active
chr2L	838	active
chr2L	839	neutral
chr2L	840	active
chr2L	841	active
chr2L	842	neutral
chr2L	843	active
chr2L	844	active
chr2L	845	neutral
chr2L	846	neutral
chr2L	847	inactive
chr2L	848	inactive
chr2L	849	inactive
chr2L	850	inactive
chr2L	851	active
chr2L	852	active
chr2L	853	neutral
chr2L	854	neutral
chr2L	855	neutral
chr2L	856	neutral
chr2L	857	neutral
chr2L	858	neutral
chr2L	859	neutral
chr2L	860	neutral
chr2L	861	neutral
chr2L	862	neutral
chr2L	863	neutral
chr2L	864	neutral
chr2L	865	neutral
chr2L	866	active
chr2L	867	active
chr2L	868	active
chr2L	869	neutral
chr2L	870	neutral
chr2L	871	neutral
chr2L	872	neutral
chr2L	873	neutral
chr2L	874	inactive
chr2L	875	inactive
chr2L	876	inactive
chr2L	877	neutral
chr2L	878	polycomb
chr2L	879	polycomb
chr2L	880	polycomb
chr2L	881	polycomb
chr2L	882	polycomb
chr2L	883	polycomb
chr2L	884	polycomb
chr2L	885	polycomb
chr2L	886	polycomb
chr2L	887	polycomb
chr2L	888	inactive
chr2L	889	inactive
chr2L	890	inactive
chr2L	891	inactive
chr2L	892	inactive
chr2L	893	inactive
chr2L	894	active
chr2L	895	neutral
chr2L	896	inactive
chr2L	897	inactive
chr2L	898	inactive
chr2L	899	active
chr2L	900	inactive
chr2L	901	neutral
chr2L	902	neutral
chr2L	903	neutral
chr2L	904	inactive
chr2L	905	inactive
chr2L	906	inactive
chr2L	907	neutral
chr2L	908	inactive
chr2L	909	inactive
chr2L	910	inactive
chr2L	911	inactive
chr2L	912	neutral
chr2L	913	neutral
chr2L	914	neutral
chr2L	915	neutral
chr2L	916	active
chr2L	917	neutral
chr2L	918	neutral
chr2L	919	neutral
chr2L	920	neutral
chr2L	921	neutral
chr2L	922	neutral
chr2L	923	neutral
chr2L	924	active
chr2L	925	neutral
chr2L	926	neutral
chr2L	927	neutral
chr2L	928	neutral
chr2L	929	neutral
chr2L	930	neutral
chr2L	931	neutral
chr2L	932	neutral
chr2L	933	neutral
chr2L	934	inactive
chr2L	935	inactive
chr2L	936	inactive
chr2L	937	inactive
chr2L	938	inactive
chr2L	939	inactive
chr2L	940	inactive
chr2L	941	inactive
chr2L	942	inactive
chr2L	943	active
chr2L	944	inactive
chr2L	945	neutral
chr2L	946	inactive
chr2L	947	inactive
chr2L	948	inactive
chr2L	949	active
chr2L	950	neutral
chr2L	951	active
chr2L	952	neutral
chr2L	953	neutral
chr2L	954	inactive
chr2L	955	inactive
chr2L	956	inactive
chr2L	957	active
chr2L	958	polycomb
chr2L	959	polycomb
chr2L	960	polycomb
chr2L	961	neutral
chr2L	962	inactive
chr2L	963	inactive
chr2L	964	active
chr2L	965	active
chr2L	966	inactive
chr2L	967	inactive
chr2L	968	neutral
chr2L	969	neutral
chr2L	970	neutral
chr2L	971	neutral
chr2L	972	inactive
chr2L	973	inactive
chr2L	974	inactive
chr2L	975	inactive
chr2L	976	active
chr2L	977	inactive
chr2L	978	neutral
chr2L	979	neutral
chr2L	980	neutral
chr2L	981	neutral
chr2L	982	neutral
chr2L	983	neutral
chr2L	984	neutral
chr2L	985	neutral
chr2L	986	neutral
chr2L	987	neutral
chr2L	988	neutral
chr2L	989	active
chr2L	990	active
chr2L	991	active
chr2L	992	inactive
chr2L	993	active
chr2L	994	neutral
chr2L	995	active
chr2L	996	active
chr2L	997	neutral
chr2L	998	neutral
chr2L	999	active
chr2L	1000	active
chr2L	1001	inactive
chr2L	1002	neutral
chr2L	1003	neutral
chr2L	1004	neutral
chr2L	1005	neutral
chr2L	1006	neutral
chr2L	1007	neutral
chr2L	1008	neutral
chr2L	1009	neutral
chr2L	1010	neutral
chr2L	1011	neutral
chr2L	1012	neutral
chr2L	1013	neutral
chr2L	1014	neutral
chr2L	1015	neutral
chr2L	1016	neutral
chr2L	1017	neutral
chr2L	1018	neutral
chr2L	1019	neutral
chr2L	1020	active
chr2L	1021	active
chr2L	1022	active
chr2L	1023	active
chr2L	1024	active
chr2L	1025	active
chr2L	1026	active
chr2L	1027	active
chr2L	1028	active
chr2L	1029	active
chr2L	1030	active
chr2L	1031	active
chr2L	1032	active
chr2L	1033	active
chr2L	1034	active
chr2L	1035	neutral
chr2L	1036	active
chr2L	1037	active
chr2L	1038	active
chr2L	1039	active
chr2L	1040	active
chr2L	1041	active
chr2L	1042	active
chr2L	1043	active
chr2L	1044	neutral
chr2L	1045	neutral
chr2L	1046	neutral
chr2L	1047	neutral
chr2L	1048	active
chr2L	1049	active
chr2L	1050	neutral
chr2L	1051	active
chr2L	1052	neutral
chr2L	1053	inactive
chr2L	1054	inactive
chr2L	1055	inactive
chr2L	1056	polycomb
chr2L	1057	polycomb
chr2L	1058	polycomb
chr2L	1059	inactive
chr2L	1060	inactive
chr2L	1061	neutral
chr2L	1062	inactive
chr2L	1063	inactive
chr2L	1064	neutral
chr2L	1065	inactive
chr2L	1066	inactive
chr2L	1067	inactive
chr2L	1068	inactive
chr2L	1069	inactive
chr2L	1070	inactive
chr2L	1071	inactive
chr2L	1072	inactive
chr2L	1073	active
chr2L	1074	neutral
chr2L	1075	inactive
chr2L	1076	active
chr2L	1077	inactive
chr2L	1078	inactive
chr2L	1079	inactive
chr2L	1080	inactive
chr2L	1081	inactive
chr2L	1082	inactive
chr2L	1083	inactive
chr2L	1084	active
chr2L	1085	active
chr2L	1086	inactive
chr2L	1087	inactive
chr2L	1088	inactive
chr2L	1089	inactive
chr2L	1090	inactive
chr2L	1091	inactive
chr2L	1092	inactive
chr2L	1093	inactive
chr2L	1094	inactive
chr2L	1095	inactive
chr2L	1096	active
chr2L	1097	active
chr2L	1098	active
chr2L	1099	active
chr2L	1100	active
chr2L	1101	neutral
chr2L	1102	neutral
chr2L	1103	neutral
chr2L	1104	neutral
chr2L	1105	neutral
chr2L	1106	neutral
chr2L	1107	inactive
chr2L	1108	inactive
chr2L	1109	active
chr2L	1110	active
chr2L	1111	active
chr2L	1112	active
chr2L	1113	active
chr2L	1114	inactive
chr2L	1115	neutral
chr2L	1116	neutral
chr2L	1117	neutral
chr2L	1118	neutral
chr2L	1119	inactive
chr2L	1120	inactive
chr2L	1121	neutral
chr2L	1122	neutral
chr2L	1123	neutral
chr2L	1124	inactive
chr2L	1125	inactive
chr2L	1126	active
chr2L	1127	active
chr2L	1128	polycomb
chr2L	1129	polycomb
chr2L	1130	polycomb
chr2L	1131	polycomb
chr2L	1132	polycomb
chr2L	1133	polycomb
chr2L	1134	polycomb
chr2L	1135	polycomb
chr2L	1136	polycomb
chr2L	1137	polycomb
chr2L	1138	polycomb
chr2L	1139	polycomb
chr2L	1140	polycomb
chr2L	1141	polycomb
chr2L	1142	polycomb
chr2L	1143	polycomb
chr2L	1144	polycomb
chr2L	1145	polycomb
chr2L	1146	polycomb
chr2L	1147	inactive
chr2L	1148	inactive
chr2L	1149	inactive
chr2L	1150	inactive
chr2L	1151	active
chr2L	1152	neutral
chr2L	1153	inactive
chr2L	1154	inactive
chr2L	1155	inactive
chr2L	1156	inactive
chr2L	1157	inactive
chr2L	1158	inactive
chr2L	1159	inactive
chr2L	1160	neutral
chr2L	1161	neutral
chr2L	1162	inactive
chr2L	1163	inactive
chr2L	1164	inactive
chr2L	1165	inactive
chr2L	1166	inactive
chr2L	1167	inactive
chr2L	1168	inactive
chr2L	1169	inactive
chr2L	1170	neutral
chr2L	1171	neutral
chr2L	1172	inactive
chr2L	1173	inactive
chr2L	1174	inactive
chr2L	1175	inactive
chr2L	1176	inactive
chr2L	1177	inactive
chr2L	1178	neutral
chr2L	1179	active
chr2L	1180	active
chr2L	1181	inactive
chr2L	1182	inactive
chr2L	1183	inactive
chr2L	1184	inactive
chr2L	1185	inactive
chr2L	1186	inactive
chr2L	1187	inactive
chr2L	1188	inactive
chr2L	1189	inactive
chr2L	1190	inactive
chr2L	1191	inactive
chr2L	1192	inactive
chr2L	1193	inactive
chr2L	1194	inactive
chr2L	1195	polycomb
chr2L	1196	polycomb
chr2L	1197	polycomb
chr2L	1198	active
chr2L	1199	active
chr2L	1200	neutral
chr2L	1201	active
chr2L	1202	neutral
chr2L	1203	active
chr2L	1204	neutral
chr2L	1205	active
chr2L	1206	neutral
chr2L	1207	neutral
chr2L	1208	polycomb
chr2L	1209	active
chr2L	1210	active
chr2L	1211	inactive
chr2L	1212	inactive
chr2L	1213	inactive
chr2L	1214	neutral
chr2L	1215	neutral
chr2L	1216	inactive
chr2L	1217	neutral
chr2L	1218	neutral
chr2L	1219	neutral
chr2L	1220	inactive
chr2L	1221	neutral
chr2L	1222	neutral
chr2L	1223	neutral
chr2L	1224	neutral
chr2L	1225	neutral
chr2L	1226	neutral
chr2L	1227	neutral
chr2L	1228	neutral
chr2L	1229	neutral
chr2L	1230	neutral
chr2L	1231	neutral
chr2L	1232	neutral
chr2L	1233	inactive
chr2L	1234	inactive
chr2L	1235	inactive
chr2L	1236	neutral
chr2L	1237	neutral
chr2L	1238	neutral
chr2L	1239	neutral
chr2L	1240	neutral
chr2L	1241	neutral
chr2L	1242	active
chr2L	1243	active
chr2L	1244	inactive
chr2L	1245	active
chr2L	1246	neutral
chr2L	1247	neutral
chr2L	1248	neutral
chr2L	1249	neutral
chr2L	1250	neutral
chr2L	1251	neutral
chr2L	1252	neutral
chr2L	1253	neutral
chr2L	1254	neutral
chr2L	1255	inactive
chr2L	1256	inactive
chr2L	1257	polycomb
chr2L	1258	polycomb
chr2L	1259	polycomb
chr2L	1260	polycomb
chr2L	1261	polycomb
chr2L	1262	polycomb
chr2L	1263	polycomb
chr2L	1264	polycomb
chr2L	1265	polycomb
chr2L	1266	polycomb
chr2L	1267	polycomb
chr2L	1268	polycomb
chr2L	1269	active
chr2L	1270	active
chr2L	1271	active
chr2L	1272	active
chr2L	1273	active
chr2L	1274	neutral
chr2L	1275	inactive
chr2L	1276	inactive
chr2L	1277	inactive
chr2L	1278	inactive
chr2L	1279	inactive
chr2L	1280	neutral
chr2L	1281	neutral
chr2L	1282	neutral
