ch	bin	state	ntad
chr2R	225	neutral	.
chr2R	226	neutral	.
chr2R	227	neutral	.
chr2R	228	neutral	.
chr2R	229	neutral	.
chr2R	230	neutral	.
chr2R	231	neutral	.
chr2R	232	neutral	.
chr2R	233	neutral	.
chr2R	234	neutral	.
chr2R	235	neutral	.
chr2R	236	neutral	.
chr2R	237	neutral	21
chr2R	238	neutral	21
chr2R	239	neutral	21
chr2R	240	neutral	21
chr2R	241	neutral	21
chr2R	242	neutral	21
chr2R	243	neutral	21
chr2R	244	neutral	21
chr2R	245	neutral	21
chr2R	246	neutral	21
chr2R	247	neutral	21
chr2R	248	neutral	21
chr2R	249	neutral	21
chr2R	250	neutral	21
chr2R	251	active	22
chr2R	252	active	22
chr2R	253	active	22
chr2R	254	active	22
chr2R	255	active	23
chr2R	256	active	23
chr2R	257	active	23
chr2R	258	active	23
chr2R	259	active	23
chr2R	260	active	23
chr2R	261	active	23
chr2R	262	active	23
chr2R	263	active	23
chr2R	264	active	23
chr2R	265	inactive	24
chr2R	266	inactive	24
chr2R	267	inactive	24
chr2R	268	inactive	24
chr2R	269	inactive	24
chr2R	270	inactive	24
chr2R	271	inactive	24
chr2R	272	inactive	24
chr2R	273	inactive	24
chr2R	274	inactive	24
chr2R	275	inactive	24
chr2R	276	neutral	25
chr2R	277	neutral	25
chr2R	278	neutral	25
chr2R	279	neutral	25
chr2R	280	neutral	25
chr2R	281	neutral	25
chr2R	282	neutral	25
chr2R	283	neutral	25
chr2R	284	neutral	.
chr2R	285	active	26
chr2R	286	active	26
chr2R	287	active	26
chr2R	288	active	26
chr2R	289	active	26
chr2R	290	neutral	27
chr2R	291	neutral	27
chr2R	292	neutral	27
chr2R	293	neutral	27
chr2R	294	neutral	27
chr2R	295	inactive	28
chr2R	296	inactive	28
chr2R	297	inactive	28
chr2R	298	inactive	28
chr2R	299	inactive	28
chr2R	300	inactive	28
chr2R	301	inactive	28
chr2R	302	inactive	28
chr2R	303	inactive	28
chr2R	304	inactive	29
chr2R	305	inactive	29
chr2R	306	inactive	29
chr2R	307	inactive	29
chr2R	308	inactive	29
chr2R	309	inactive	29
chr2R	310	inactive	29
chr2R	311	inactive	29
chr2R	312	inactive	29
chr2R	313	inactive	29
chr2R	314	inactive	29
chr2R	315	neutral	.
chr2R	316	neutral	30
chr2R	317	neutral	30
chr2R	318	neutral	30
chr2R	319	neutral	30
chr2R	320	neutral	30
chr2R	321	neutral	30
chr2R	322	neutral	30
chr2R	323	neutral	30
chr2R	324	neutral	30
chr2R	325	neutral	30
chr2R	326	neutral	30
chr2R	327	neutral	31
chr2R	328	neutral	31
chr2R	329	neutral	31
chr2R	330	neutral	31
chr2R	331	neutral	31
chr2R	332	neutral	31
chr2R	333	neutral	31
chr2R	334	neutral	31
chr2R	335	active	32
chr2R	336	active	32
chr2R	337	active	32
chr2R	338	active	32
chr2R	339	active	32
chr2R	340	active	32
chr2R	341	active	32
chr2R	342	inactive	33
chr2R	343	inactive	33
chr2R	344	inactive	33
chr2R	345	inactive	33
chr2R	346	inactive	33
chr2R	347	neutral	34
chr2R	348	neutral	34
chr2R	349	neutral	34
chr2R	350	neutral	34
chr2R	351	neutral	34
chr2R	352	neutral	34
chr2R	353	neutral	34
chr2R	354	neutral	34
chr2R	355	neutral	34
chr2R	356	neutral	35
chr2R	357	neutral	35
chr2R	358	neutral	35
chr2R	359	neutral	35
chr2R	360	neutral	35
chr2R	361	neutral	36
chr2R	362	neutral	36
chr2R	363	neutral	36
chr2R	364	neutral	36
chr2R	365	neutral	36
chr2R	366	neutral	36
chr2R	367	neutral	36
chr2R	368	active	37
chr2R	369	active	37
chr2R	370	active	37
chr2R	371	active	37
chr2R	372	inactive	38
chr2R	373	inactive	38
chr2R	374	inactive	38
chr2R	375	inactive	38
chr2R	376	inactive	38
chr2R	377	inactive	38
chr2R	378	inactive	38
chr2R	379	inactive	38
chr2R	380	inactive	38
chr2R	381	inactive	38
chr2R	382	active	39
chr2R	383	active	39
chr2R	384	active	39
chr2R	385	active	39
chr2R	386	active	39
chr2R	387	neutral	40
chr2R	388	neutral	40
chr2R	389	neutral	40
chr2R	390	neutral	40
chr2R	391	neutral	40
chr2R	392	neutral	40
chr2R	393	neutral	40
chr2R	394	neutral	40
chr2R	395	neutral	40
chr2R	396	neutral	40
chr2R	397	active	41
chr2R	398	active	41
chr2R	399	active	41
chr2R	400	active	41
chr2R	401	active	41
chr2R	402	active	41
chr2R	403	active	41
chr2R	404	active	41
chr2R	405	active	41
chr2R	406	neutral	42
chr2R	407	neutral	42
chr2R	408	neutral	42
chr2R	409	neutral	42
chr2R	410	neutral	42
chr2R	411	neutral	42
chr2R	412	neutral	42
chr2R	413	neutral	42
chr2R	414	inactive	43
chr2R	415	inactive	43
chr2R	416	inactive	43
chr2R	417	inactive	43
chr2R	418	inactive	43
chr2R	419	inactive	43
chr2R	420	inactive	43
chr2R	421	inactive	43
chr2R	422	inactive	43
chr2R	423	inactive	43
chr2R	424	inactive	43
chr2R	425	inactive	43
chr2R	426	inactive	43
chr2R	427	inactive	43
chr2R	428	inactive	43
chr2R	429	inactive	44
chr2R	430	inactive	44
chr2R	431	inactive	44
chr2R	432	inactive	44
chr2R	433	inactive	44
chr2R	434	inactive	44
chr2R	435	inactive	44
chr2R	436	inactive	44
chr2R	437	inactive	44
chr2R	438	inactive	44
chr2R	439	inactive	44
chr2R	440	inactive	44
chr2R	441	inactive	44
chr2R	442	inactive	44
chr2R	443	inactive	44
chr2R	444	inactive	44
chr2R	445	inactive	44
chr2R	446	neutral	45
chr2R	447	neutral	45
chr2R	448	neutral	45
chr2R	449	neutral	45
chr2R	450	neutral	45
chr2R	451	neutral	45
chr2R	452	neutral	46
chr2R	453	neutral	46
chr2R	454	neutral	46
chr2R	455	neutral	46
chr2R	456	neutral	46
chr2R	457	neutral	46
chr2R	458	neutral	46
chr2R	459	neutral	46
chr2R	460	neutral	46
chr2R	461	neutral	46
chr2R	462	inactive	47
chr2R	463	inactive	47
chr2R	464	inactive	47
chr2R	465	inactive	47
chr2R	466	inactive	47
chr2R	467	inactive	47
chr2R	468	inactive	47
chr2R	469	inactive	47
chr2R	470	inactive	47
chr2R	471	inactive	47
chr2R	472	inactive	47
chr2R	473	inactive	47
chr2R	474	inactive	47
chr2R	475	inactive	47
chr2R	476	inactive	47
chr2R	477	inactive	47
chr2R	478	active	48
chr2R	479	active	48
chr2R	480	active	48
chr2R	481	active	48
chr2R	482	active	48
chr2R	483	active	48
chr2R	484	inactive	49
chr2R	485	inactive	49
chr2R	486	inactive	49
chr2R	487	inactive	49
chr2R	488	inactive	49
chr2R	489	inactive	49
chr2R	490	inactive	49
chr2R	491	inactive	49
chr2R	492	inactive	49
chr2R	493	inactive	49
chr2R	494	inactive	49
chr2R	495	inactive	49
chr2R	496	inactive	49
chr2R	497	inactive	49
chr2R	498	active	50
chr2R	499	active	50
chr2R	500	active	50
chr2R	501	active	50
chr2R	502	active	51
chr2R	503	active	51
chr2R	504	active	51
chr2R	505	active	51
chr2R	506	active	51
chr2R	507	active	51
chr2R	508	neutral	52
chr2R	509	neutral	52
chr2R	510	neutral	52
chr2R	511	neutral	52
chr2R	512	neutral	52
chr2R	513	neutral	52
chr2R	514	neutral	52
chr2R	515	neutral	52
chr2R	516	neutral	52
chr2R	517	neutral	52
chr2R	518	neutral	53
chr2R	519	neutral	53
chr2R	520	neutral	53
chr2R	521	neutral	53
chr2R	522	neutral	53
chr2R	523	neutral	53
chr2R	524	neutral	53
chr2R	525	neutral	53
chr2R	526	neutral	53
chr2R	527	neutral	53
chr2R	528	neutral	53
chr2R	529	neutral	54
chr2R	530	neutral	54
chr2R	531	neutral	54
chr2R	532	neutral	54
chr2R	533	inactive	55
chr2R	534	inactive	55
chr2R	535	inactive	55
chr2R	536	inactive	55
chr2R	537	inactive	55
chr2R	538	inactive	55
chr2R	539	inactive	55
chr2R	540	inactive	55
chr2R	541	inactive	55
chr2R	542	inactive	55
chr2R	543	active	56
chr2R	544	active	56
chr2R	545	active	56
chr2R	546	active	56
chr2R	547	active	56
chr2R	548	neutral	57
chr2R	549	neutral	57
chr2R	550	neutral	57
chr2R	551	neutral	57
chr2R	552	neutral	57
chr2R	553	neutral	57
chr2R	554	neutral	57
chr2R	555	neutral	57
chr2R	556	neutral	57
chr2R	557	neutral	57
chr2R	558	inactive	58
chr2R	559	inactive	58
chr2R	560	inactive	58
chr2R	561	inactive	58
chr2R	562	inactive	58
chr2R	563	inactive	58
chr2R	564	inactive	58
chr2R	565	inactive	58
chr2R	566	inactive	58
chr2R	567	inactive	58
chr2R	568	inactive	58
chr2R	569	inactive	58
chr2R	570	inactive	58
chr2R	571	active	59
chr2R	572	active	59
chr2R	573	active	59
chr2R	574	active	59
chr2R	575	active	59
chr2R	576	active	59
chr2R	577	neutral	60
chr2R	578	neutral	60
chr2R	579	neutral	60
chr2R	580	neutral	60
chr2R	581	neutral	60
chr2R	582	neutral	60
chr2R	583	neutral	60
chr2R	584	neutral	60
chr2R	585	neutral	61
chr2R	586	neutral	61
chr2R	587	neutral	61
chr2R	588	neutral	61
chr2R	589	neutral	61
chr2R	590	neutral	61
chr2R	591	neutral	61
chr2R	592	neutral	61
chr2R	593	neutral	61
chr2R	594	active	62
chr2R	595	active	62
chr2R	596	active	62
chr2R	597	active	62
chr2R	598	active	62
chr2R	599	active	63
chr2R	600	active	63
chr2R	601	active	63
chr2R	602	active	63
chr2R	603	active	63
chr2R	604	active	63
chr2R	605	active	63
chr2R	606	neutral	.
chr2R	607	neutral	64
chr2R	608	neutral	64
chr2R	609	neutral	64
chr2R	610	neutral	64
chr2R	611	neutral	64
chr2R	612	neutral	64
chr2R	613	neutral	64
chr2R	614	neutral	64
chr2R	615	neutral	64
chr2R	616	neutral	64
chr2R	617	neutral	64
chr2R	618	neutral	64
chr2R	619	inactive	65
chr2R	620	inactive	65
chr2R	621	inactive	65
chr2R	622	inactive	65
chr2R	623	inactive	65
chr2R	624	inactive	65
chr2R	625	inactive	65
chr2R	626	inactive	65
chr2R	627	inactive	65
chr2R	628	inactive	65
chr2R	629	inactive	65
chr2R	630	inactive	65
chr2R	631	inactive	65
chr2R	632	active	66
chr2R	633	active	66
chr2R	634	active	66
chr2R	635	active	66
chr2R	636	active	66
chr2R	637	active	66
chr2R	638	active	66
chr2R	639	active	66
chr2R	640	active	66
chr2R	641	active	66
chr2R	642	active	66
chr2R	643	active	66
chr2R	644	active	66
chr2R	645	neutral	67
chr2R	646	neutral	67
chr2R	647	neutral	67
chr2R	648	neutral	67
chr2R	649	neutral	67
chr2R	650	neutral	67
chr2R	651	neutral	.
chr2R	652	inactive	68
chr2R	653	inactive	68
chr2R	654	inactive	68
chr2R	655	inactive	68
chr2R	656	inactive	68
chr2R	657	inactive	68
chr2R	658	inactive	68
chr2R	659	inactive	68
chr2R	660	inactive	68
chr2R	661	inactive	68
chr2R	662	inactive	68
chr2R	663	neutral	69
chr2R	664	neutral	69
chr2R	665	neutral	69
chr2R	666	neutral	69
chr2R	667	neutral	69
chr2R	668	neutral	69
chr2R	669	neutral	69
chr2R	670	neutral	70
chr2R	671	neutral	70
chr2R	672	neutral	70
chr2R	673	neutral	70
chr2R	674	neutral	70
chr2R	675	neutral	70
chr2R	676	neutral	70
chr2R	677	neutral	70
chr2R	678	inactive	71
chr2R	679	inactive	71
chr2R	680	inactive	71
chr2R	681	inactive	71
chr2R	682	inactive	71
chr2R	683	inactive	71
chr2R	684	inactive	71
chr2R	685	inactive	71
chr2R	686	inactive	71
chr2R	687	inactive	71
chr2R	688	inactive	71
chr2R	689	inactive	71
chr2R	690	neutral	.
chr2R	691	neutral	72
chr2R	692	neutral	72
chr2R	693	neutral	72
chr2R	694	neutral	72
chr2R	695	neutral	72
chr2R	696	neutral	72
chr2R	697	neutral	72
chr2R	698	neutral	72
chr2R	699	neutral	72
chr2R	700	neutral	72
chr2R	701	neutral	.
chr2R	702	neutral	73
chr2R	703	neutral	73
chr2R	704	neutral	73
chr2R	705	neutral	73
chr2R	706	neutral	73
chr2R	707	neutral	73
chr2R	708	neutral	73
chr2R	709	neutral	73
chr2R	710	neutral	73
chr2R	711	inactive	74
chr2R	712	inactive	74
chr2R	713	inactive	74
chr2R	714	inactive	74
chr2R	715	inactive	74
chr2R	716	inactive	74
chr2R	717	inactive	74
chr2R	718	inactive	74
chr2R	719	inactive	75
chr2R	720	inactive	75
chr2R	721	inactive	75
chr2R	722	inactive	75
chr2R	723	inactive	75
chr2R	724	inactive	75
chr2R	725	inactive	75
chr2R	726	inactive	76
chr2R	727	inactive	76
chr2R	728	inactive	76
chr2R	729	inactive	76
chr2R	730	inactive	76
chr2R	731	inactive	76
chr2R	732	inactive	76
chr2R	733	inactive	76
chr2R	734	polycomb	77
chr2R	735	polycomb	77
chr2R	736	polycomb	77
chr2R	737	polycomb	77
chr2R	738	polycomb	77
chr2R	739	polycomb	77
chr2R	740	polycomb	77
chr2R	741	polycomb	77
chr2R	742	polycomb	77
chr2R	743	polycomb	77
chr2R	744	polycomb	77
chr2R	745	polycomb	77
chr2R	746	polycomb	77
chr2R	747	neutral	78
chr2R	748	neutral	78
chr2R	749	neutral	78
chr2R	750	neutral	78
chr2R	751	neutral	78
chr2R	752	neutral	78
chr2R	753	neutral	78
chr2R	754	neutral	79
chr2R	755	neutral	79
chr2R	756	neutral	79
chr2R	757	neutral	79
chr2R	758	inactive	80
chr2R	759	inactive	80
chr2R	760	inactive	80
chr2R	761	inactive	80
chr2R	762	inactive	80
chr2R	763	inactive	80
chr2R	764	inactive	80
chr2R	765	inactive	80
chr2R	766	inactive	80
chr2R	767	inactive	80
chr2R	768	inactive	80
chr2R	769	inactive	80
chr2R	770	inactive	80
chr2R	771	inactive	80
chr2R	772	active	81
chr2R	773	active	81
chr2R	774	active	81
chr2R	775	active	81
chr2R	776	active	81
chr2R	777	active	81
chr2R	778	inactive	82
chr2R	779	inactive	82
chr2R	780	inactive	82
chr2R	781	inactive	82
chr2R	782	inactive	82
chr2R	783	inactive	82
chr2R	784	inactive	82
chr2R	785	inactive	82
chr2R	786	neutral	83
chr2R	787	neutral	83
chr2R	788	neutral	83
chr2R	789	neutral	83
chr2R	790	neutral	83
chr2R	791	neutral	83
chr2R	792	inactive	84
chr2R	793	inactive	84
chr2R	794	inactive	84
chr2R	795	inactive	84
chr2R	796	inactive	84
chr2R	797	inactive	84
chr2R	798	inactive	84
chr2R	799	inactive	84
chr2R	800	inactive	84
chr2R	801	inactive	84
chr2R	802	inactive	84
chr2R	803	active	85
chr2R	804	active	85
chr2R	805	active	85
chr2R	806	active	85
chr2R	807	active	85
chr2R	808	active	85
chr2R	809	inactive	86
chr2R	810	inactive	86
chr2R	811	inactive	86
chr2R	812	inactive	86
chr2R	813	inactive	86
chr2R	814	inactive	86
chr2R	815	inactive	86
chr2R	816	inactive	86
chr2R	817	inactive	86
chr2R	818	inactive	86
chr2R	819	inactive	86
chr2R	820	inactive	86
chr2R	821	inactive	86
chr2R	822	inactive	87
chr2R	823	inactive	87
chr2R	824	inactive	87
chr2R	825	inactive	87
chr2R	826	inactive	87
chr2R	827	inactive	87
chr2R	828	inactive	87
chr2R	829	inactive	87
chr2R	830	inactive	87
chr2R	831	inactive	87
chr2R	832	active	88
chr2R	833	active	88
chr2R	834	active	88
chr2R	835	active	88
chr2R	836	active	88
chr2R	837	active	88
chr2R	838	active	88
chr2R	839	active	88
chr2R	840	neutral	89
chr2R	841	neutral	89
chr2R	842	neutral	89
chr2R	843	neutral	89
chr2R	844	neutral	89
chr2R	845	neutral	89
chr2R	846	neutral	89
chr2R	847	neutral	89
chr2R	848	active	90
chr2R	849	active	90
chr2R	850	active	90
chr2R	851	active	90
chr2R	852	active	90
chr2R	853	active	90
chr2R	854	active	90
chr2R	855	neutral	91
chr2R	856	neutral	91
chr2R	857	neutral	91
chr2R	858	neutral	91
chr2R	859	neutral	91
chr2R	860	neutral	91
chr2R	861	neutral	91
chr2R	862	neutral	91
chr2R	863	neutral	91
chr2R	864	neutral	91
chr2R	865	inactive	92
chr2R	866	inactive	92
chr2R	867	inactive	92
chr2R	868	inactive	92
chr2R	869	inactive	92
chr2R	870	inactive	92
chr2R	871	inactive	92
chr2R	872	inactive	92
chr2R	873	inactive	92
chr2R	874	neutral	.
chr2R	875	polycomb	93
chr2R	876	polycomb	93
chr2R	877	polycomb	93
chr2R	878	polycomb	93
chr2R	879	polycomb	93
chr2R	880	polycomb	93
chr2R	881	polycomb	93
chr2R	882	polycomb	94
chr2R	883	polycomb	94
chr2R	884	polycomb	94
chr2R	885	polycomb	94
chr2R	886	polycomb	94
chr2R	887	polycomb	94
chr2R	888	polycomb	94
chr2R	889	polycomb	94
chr2R	890	polycomb	94
chr2R	891	polycomb	94
chr2R	892	polycomb	94
chr2R	893	inactive	95
chr2R	894	inactive	95
chr2R	895	inactive	95
chr2R	896	inactive	95
chr2R	897	inactive	95
chr2R	898	inactive	95
chr2R	899	inactive	95
chr2R	900	inactive	95
chr2R	901	inactive	95
chr2R	902	active	96
chr2R	903	active	96
chr2R	904	active	96
chr2R	905	active	96
chr2R	906	active	96
chr2R	907	active	96
chr2R	908	active	96
chr2R	909	active	96
chr2R	910	active	96
chr2R	911	active	96
chr2R	912	active	96
chr2R	913	inactive	97
chr2R	914	inactive	97
chr2R	915	inactive	97
chr2R	916	inactive	97
chr2R	917	inactive	97
chr2R	918	inactive	97
chr2R	919	inactive	97
chr2R	920	inactive	97
chr2R	921	inactive	97
chr2R	922	inactive	97
chr2R	923	inactive	97
chr2R	924	inactive	97
chr2R	925	inactive	97
chr2R	926	inactive	97
chr2R	927	inactive	97
chr2R	928	inactive	97
chr2R	929	neutral	.
chr2R	930	neutral	98
chr2R	931	neutral	98
chr2R	932	neutral	98
chr2R	933	neutral	98
chr2R	934	neutral	98
chr2R	935	neutral	98
chr2R	936	neutral	98
chr2R	937	neutral	98
chr2R	938	neutral	98
chr2R	939	inactive	99
chr2R	940	inactive	99
chr2R	941	inactive	99
chr2R	942	inactive	99
chr2R	943	inactive	99
chr2R	944	neutral	100
chr2R	945	neutral	100
chr2R	946	neutral	100
chr2R	947	neutral	100
chr2R	948	neutral	101
chr2R	949	neutral	101
chr2R	950	neutral	101
chr2R	951	neutral	101
chr2R	952	neutral	101
chr2R	953	neutral	101
chr2R	954	neutral	101
chr2R	955	neutral	101
chr2R	956	neutral	101
chr2R	957	neutral	101
chr2R	958	neutral	101
chr2R	959	neutral	101
chr2R	960	neutral	101
chr2R	961	neutral	101
chr2R	962	neutral	101
chr2R	963	neutral	101
chr2R	964	neutral	102
chr2R	965	neutral	102
chr2R	966	neutral	102
chr2R	967	neutral	102
chr2R	968	neutral	102
chr2R	969	neutral	102
chr2R	970	neutral	102
chr2R	971	neutral	102
chr2R	972	neutral	102
chr2R	973	neutral	102
chr2R	974	neutral	103
chr2R	975	neutral	103
chr2R	976	neutral	103
chr2R	977	neutral	103
chr2R	978	neutral	103
chr2R	979	neutral	103
chr2R	980	neutral	103
chr2R	981	neutral	103
chr2R	982	neutral	103
chr2R	983	active	104
chr2R	984	active	104
chr2R	985	active	104
chr2R	986	active	104
chr2R	987	active	104
chr2R	988	active	104
chr2R	989	active	104
chr2R	990	neutral	.
chr2R	991	neutral	105
chr2R	992	neutral	105
chr2R	993	neutral	105
chr2R	994	neutral	105
chr2R	995	neutral	105
chr2R	996	neutral	105
chr2R	997	neutral	105
chr2R	998	neutral	.
chr2R	999	neutral	.
chr2R	1000	active	106
chr2R	1001	active	106
chr2R	1002	active	106
chr2R	1003	active	106
chr2R	1004	active	106
chr2R	1005	active	106
chr2R	1006	neutral	107
chr2R	1007	neutral	107
chr2R	1008	neutral	107
chr2R	1009	neutral	107
chr2R	1010	neutral	107
chr2R	1011	neutral	107
chr2R	1012	neutral	108
chr2R	1013	neutral	108
chr2R	1014	neutral	108
chr2R	1015	neutral	108
chr2R	1016	neutral	108
chr2R	1017	neutral	108
chr2R	1018	neutral	108
chr2R	1019	neutral	109
chr2R	1020	neutral	109
chr2R	1021	neutral	109
chr2R	1022	neutral	109
chr2R	1023	neutral	109
chr2R	1024	inactive	110
chr2R	1025	inactive	110
chr2R	1026	inactive	110
chr2R	1027	inactive	110
chr2R	1028	inactive	110
chr2R	1029	inactive	110
chr2R	1030	inactive	110
chr2R	1031	inactive	110
chr2R	1032	neutral	111
chr2R	1033	neutral	111
chr2R	1034	neutral	111
chr2R	1035	neutral	111
chr2R	1036	neutral	111
chr2R	1037	neutral	111
chr2R	1038	neutral	111
chr2R	1039	neutral	111
chr2R	1040	neutral	111
chr2R	1041	neutral	112
chr2R	1042	neutral	112
chr2R	1043	neutral	112
chr2R	1044	neutral	112
chr2R	1045	neutral	112
chr2R	1046	neutral	112
chr2R	1047	neutral	112
chr2R	1048	neutral	112
chr2R	1049	neutral	112
chr2R	1050	neutral	112
chr2R	1051	inactive	113
chr2R	1052	inactive	113
chr2R	1053	inactive	113
chr2R	1054	inactive	113
chr2R	1055	inactive	113
chr2R	1056	inactive	113
chr2R	1057	inactive	113
chr2R	1058	inactive	113
chr2R	1059	inactive	113
chr2R	1060	inactive	113
chr2R	1061	inactive	113
chr2R	1062	inactive	113
chr2R	1063	inactive	113
chr2R	1064	inactive	113
chr2R	1065	polycomb	114
chr2R	1066	polycomb	114
chr2R	1067	polycomb	114
chr2R	1068	polycomb	114
chr2R	1069	polycomb	114
chr2R	1070	polycomb	114
chr2R	1071	polycomb	114
chr2R	1072	polycomb	114
chr2R	1073	polycomb	114
chr2R	1074	polycomb	114
chr2R	1075	polycomb	114
chr2R	1076	neutral	115
chr2R	1077	neutral	115
chr2R	1078	neutral	115
chr2R	1079	neutral	115
chr2R	1080	neutral	115
chr2R	1081	neutral	115
chr2R	1082	neutral	115
chr2R	1083	neutral	115
chr2R	1084	neutral	115
chr2R	1085	neutral	.
chr2R	1086	neutral	.
