ch	bin	state
chr3R	130	active
chr3R	131	active
chr3R	132	inactive
chr3R	133	inactive
chr3R	134	neutral
chr3R	135	neutral
chr3R	136	active
chr3R	137	active
chr3R	138	active
chr3R	139	active
chr3R	140	active
chr3R	141	active
chr3R	142	active
chr3R	143	neutral
chr3R	144	neutral
chr3R	145	neutral
chr3R	146	active
chr3R	147	active
chr3R	148	active
chr3R	149	active
chr3R	150	active
chr3R	151	neutral
chr3R	152	active
chr3R	153	neutral
chr3R	154	neutral
chr3R	155	inactive
chr3R	156	active
chr3R	157	active
chr3R	158	active
chr3R	159	inactive
chr3R	160	active
chr3R	161	active
chr3R	162	active
chr3R	163	neutral
chr3R	164	active
chr3R	165	neutral
chr3R	166	inactive
chr3R	167	active
chr3R	168	active
chr3R	169	neutral
chr3R	170	neutral
chr3R	171	neutral
chr3R	172	neutral
chr3R	173	neutral
chr3R	174	neutral
chr3R	175	neutral
chr3R	176	neutral
chr3R	177	neutral
chr3R	178	neutral
chr3R	179	neutral
chr3R	180	neutral
chr3R	181	neutral
chr3R	182	neutral
chr3R	183	neutral
chr3R	184	neutral
chr3R	185	neutral
chr3R	186	neutral
chr3R	187	neutral
chr3R	188	neutral
chr3R	189	neutral
chr3R	190	neutral
chr3R	191	neutral
chr3R	192	neutral
chr3R	193	neutral
chr3R	194	neutral
chr3R	195	neutral
chr3R	196	neutral
chr3R	197	neutral
chr3R	198	neutral
chr3R	199	neutral
chr3R	200	neutral
chr3R	201	neutral
chr3R	202	neutral
chr3R	203	neutral
chr3R	204	neutral
chr3R	205	neutral
chr3R	206	neutral
chr3R	207	neutral
chr3R	208	neutral
chr3R	209	neutral
chr3R	210	neutral
chr3R	211	neutral
chr3R	212	neutral
chr3R	213	neutral
chr3R	214	neutral
chr3R	215	neutral
chr3R	216	neutral
chr3R	217	active
chr3R	218	active
chr3R	219	active
chr3R	220	active
chr3R	221	active
chr3R	222	neutral
chr3R	223	neutral
chr3R	224	neutral
chr3R	225	neutral
chr3R	226	active
chr3R	227	active
chr3R	228	active
chr3R	229	neutral
chr3R	230	neutral
chr3R	231	neutral
chr3R	232	neutral
chr3R	233	neutral
chr3R	234	neutral
chr3R	235	neutral
chr3R	236	neutral
chr3R	237	neutral
chr3R	238	neutral
chr3R	239	neutral
chr3R	240	neutral
chr3R	241	neutral
chr3R	242	neutral
chr3R	243	neutral
chr3R	244	neutral
chr3R	245	neutral
chr3R	246	neutral
chr3R	247	active
chr3R	248	active
chr3R	249	polycomb
chr3R	250	polycomb
chr3R	251	polycomb
chr3R	252	polycomb
chr3R	253	inactive
chr3R	254	polycomb
chr3R	255	polycomb
chr3R	256	polycomb
chr3R	257	polycomb
chr3R	258	polycomb
chr3R	259	polycomb
chr3R	260	polycomb
chr3R	261	polycomb
chr3R	262	polycomb
chr3R	263	polycomb
chr3R	264	polycomb
chr3R	265	polycomb
chr3R	266	polycomb
chr3R	267	polycomb
chr3R	268	polycomb
chr3R	269	polycomb
chr3R	270	polycomb
chr3R	271	polycomb
chr3R	272	polycomb
chr3R	273	polycomb
chr3R	274	polycomb
chr3R	275	polycomb
chr3R	276	polycomb
chr3R	277	polycomb
chr3R	278	polycomb
chr3R	279	polycomb
chr3R	280	polycomb
chr3R	281	polycomb
chr3R	282	polycomb
chr3R	283	polycomb
chr3R	284	polycomb
chr3R	285	polycomb
chr3R	286	polycomb
chr3R	287	polycomb
chr3R	288	polycomb
chr3R	289	active
chr3R	290	active
chr3R	291	active
chr3R	292	neutral
chr3R	293	neutral
chr3R	294	neutral
chr3R	295	neutral
chr3R	296	inactive
chr3R	297	active
chr3R	298	inactive
chr3R	299	inactive
chr3R	300	inactive
chr3R	301	active
chr3R	302	active
chr3R	303	inactive
chr3R	304	inactive
chr3R	305	inactive
chr3R	306	inactive
chr3R	307	active
chr3R	308	inactive
chr3R	309	inactive
chr3R	310	inactive
chr3R	311	inactive
chr3R	312	polycomb
chr3R	313	polycomb
chr3R	314	polycomb
chr3R	315	polycomb
chr3R	316	polycomb
chr3R	317	neutral
chr3R	318	neutral
chr3R	319	inactive
chr3R	320	inactive
chr3R	321	inactive
chr3R	322	inactive
chr3R	323	inactive
chr3R	324	inactive
chr3R	325	inactive
chr3R	326	inactive
chr3R	327	inactive
chr3R	328	inactive
chr3R	329	inactive
chr3R	330	inactive
chr3R	331	neutral
chr3R	332	inactive
chr3R	333	inactive
chr3R	334	inactive
chr3R	335	inactive
chr3R	336	active
chr3R	337	inactive
chr3R	338	inactive
chr3R	339	inactive
chr3R	340	inactive
chr3R	341	inactive
chr3R	342	inactive
chr3R	343	inactive
chr3R	344	inactive
chr3R	345	inactive
chr3R	346	inactive
chr3R	347	neutral
chr3R	348	inactive
chr3R	349	inactive
chr3R	350	inactive
chr3R	351	inactive
chr3R	352	neutral
chr3R	353	neutral
chr3R	354	inactive
chr3R	355	inactive
chr3R	356	inactive
chr3R	357	inactive
chr3R	358	inactive
chr3R	359	inactive
chr3R	360	inactive
chr3R	361	inactive
chr3R	362	inactive
chr3R	363	neutral
chr3R	364	neutral
chr3R	365	neutral
chr3R	366	neutral
chr3R	367	neutral
chr3R	368	neutral
chr3R	369	neutral
chr3R	370	inactive
chr3R	371	active
chr3R	372	active
chr3R	373	active
chr3R	374	active
chr3R	375	polycomb
chr3R	376	polycomb
chr3R	377	polycomb
chr3R	378	polycomb
chr3R	379	neutral
chr3R	380	inactive
chr3R	381	inactive
chr3R	382	inactive
chr3R	383	active
chr3R	384	active
chr3R	385	active
chr3R	386	inactive
chr3R	387	inactive
chr3R	388	inactive
chr3R	389	inactive
chr3R	390	inactive
chr3R	391	inactive
chr3R	392	neutral
chr3R	393	neutral
chr3R	394	neutral
chr3R	395	active
chr3R	396	polycomb
chr3R	397	polycomb
chr3R	398	polycomb
chr3R	399	polycomb
chr3R	400	polycomb
chr3R	401	polycomb
chr3R	402	polycomb
chr3R	403	polycomb
chr3R	404	polycomb
chr3R	405	polycomb
chr3R	406	active
chr3R	407	active
chr3R	408	active
chr3R	409	active
chr3R	410	inactive
chr3R	411	inactive
chr3R	412	inactive
chr3R	413	neutral
chr3R	414	polycomb
chr3R	415	polycomb
chr3R	416	polycomb
chr3R	417	active
chr3R	418	active
chr3R	419	neutral
chr3R	420	neutral
chr3R	421	neutral
chr3R	422	neutral
chr3R	423	neutral
chr3R	424	neutral
chr3R	425	neutral
chr3R	426	neutral
chr3R	427	neutral
chr3R	428	neutral
chr3R	429	neutral
chr3R	430	inactive
chr3R	431	neutral
chr3R	432	neutral
chr3R	433	neutral
chr3R	434	active
chr3R	435	inactive
chr3R	436	inactive
chr3R	437	inactive
chr3R	438	active
chr3R	439	active
chr3R	440	inactive
chr3R	441	inactive
chr3R	442	inactive
chr3R	443	inactive
chr3R	444	inactive
chr3R	445	neutral
chr3R	446	inactive
chr3R	447	active
chr3R	448	active
chr3R	449	active
chr3R	450	active
chr3R	451	inactive
chr3R	452	inactive
chr3R	453	inactive
chr3R	454	active
chr3R	455	active
chr3R	456	neutral
chr3R	457	active
chr3R	458	inactive
chr3R	459	inactive
chr3R	460	inactive
chr3R	461	inactive
chr3R	462	inactive
chr3R	463	neutral
chr3R	464	neutral
chr3R	465	active
chr3R	466	active
chr3R	467	neutral
chr3R	468	neutral
chr3R	469	neutral
chr3R	470	neutral
chr3R	471	neutral
chr3R	472	neutral
chr3R	473	neutral
chr3R	474	neutral
chr3R	475	neutral
chr3R	476	active
chr3R	477	inactive
chr3R	478	inactive
chr3R	479	inactive
chr3R	480	inactive
chr3R	481	active
chr3R	482	inactive
chr3R	483	active
chr3R	484	active
chr3R	485	neutral
chr3R	486	neutral
chr3R	487	active
chr3R	488	neutral
chr3R	489	active
chr3R	490	neutral
chr3R	491	neutral
chr3R	492	neutral
chr3R	493	neutral
chr3R	494	neutral
chr3R	495	neutral
chr3R	496	neutral
chr3R	497	neutral
chr3R	498	neutral
chr3R	499	neutral
chr3R	500	neutral
chr3R	501	neutral
chr3R	502	neutral
chr3R	503	neutral
chr3R	504	neutral
chr3R	505	neutral
chr3R	506	active
chr3R	507	inactive
chr3R	508	active
chr3R	509	active
chr3R	510	inactive
chr3R	511	inactive
chr3R	512	inactive
chr3R	513	inactive
chr3R	514	inactive
chr3R	515	active
chr3R	516	neutral
chr3R	517	neutral
chr3R	518	neutral
chr3R	519	neutral
chr3R	520	neutral
chr3R	521	neutral
chr3R	522	active
chr3R	523	active
chr3R	524	neutral
chr3R	525	neutral
chr3R	526	neutral
chr3R	527	active
chr3R	528	neutral
chr3R	529	inactive
chr3R	530	inactive
chr3R	531	inactive
chr3R	532	neutral
chr3R	533	active
chr3R	534	active
chr3R	535	neutral
chr3R	536	active
chr3R	537	active
chr3R	538	active
chr3R	539	neutral
chr3R	540	active
chr3R	541	active
chr3R	542	neutral
chr3R	543	neutral
chr3R	544	neutral
chr3R	545	active
chr3R	546	inactive
chr3R	547	inactive
chr3R	548	inactive
chr3R	549	inactive
chr3R	550	neutral
chr3R	551	active
chr3R	552	active
chr3R	553	active
chr3R	554	active
chr3R	555	neutral
chr3R	556	inactive
chr3R	557	active
chr3R	558	active
chr3R	559	active
chr3R	560	neutral
chr3R	561	active
chr3R	562	active
chr3R	563	active
chr3R	564	inactive
chr3R	565	inactive
chr3R	566	inactive
chr3R	567	inactive
chr3R	568	inactive
chr3R	569	neutral
chr3R	570	neutral
chr3R	571	neutral
chr3R	572	neutral
chr3R	573	neutral
chr3R	574	neutral
chr3R	575	neutral
chr3R	576	neutral
chr3R	577	neutral
chr3R	578	neutral
chr3R	579	neutral
chr3R	580	neutral
chr3R	581	active
chr3R	582	active
chr3R	583	active
chr3R	584	active
chr3R	585	neutral
chr3R	586	neutral
chr3R	587	active
chr3R	588	inactive
chr3R	589	inactive
chr3R	590	neutral
chr3R	591	neutral
chr3R	592	neutral
chr3R	593	neutral
chr3R	594	neutral
chr3R	595	active
chr3R	596	neutral
chr3R	597	neutral
chr3R	598	active
chr3R	599	neutral
chr3R	600	inactive
chr3R	601	inactive
chr3R	602	inactive
chr3R	603	inactive
chr3R	604	inactive
chr3R	605	inactive
chr3R	606	inactive
chr3R	607	inactive
chr3R	608	active
chr3R	609	neutral
chr3R	610	neutral
chr3R	611	neutral
chr3R	612	active
chr3R	613	active
chr3R	614	active
chr3R	615	active
chr3R	616	active
chr3R	617	active
chr3R	618	neutral
chr3R	619	active
chr3R	620	neutral
chr3R	621	neutral
chr3R	622	active
chr3R	623	active
chr3R	624	inactive
chr3R	625	inactive
chr3R	626	inactive
chr3R	627	inactive
chr3R	628	inactive
chr3R	629	inactive
chr3R	630	neutral
chr3R	631	neutral
chr3R	632	neutral
chr3R	633	neutral
chr3R	634	neutral
chr3R	635	neutral
chr3R	636	neutral
chr3R	637	neutral
chr3R	638	neutral
chr3R	639	neutral
chr3R	640	neutral
chr3R	641	neutral
chr3R	642	neutral
chr3R	643	neutral
chr3R	644	neutral
chr3R	645	neutral
chr3R	646	neutral
chr3R	647	neutral
chr3R	648	neutral
chr3R	649	polycomb
chr3R	650	inactive
chr3R	651	inactive
chr3R	652	neutral
chr3R	653	inactive
chr3R	654	inactive
chr3R	655	inactive
chr3R	656	inactive
chr3R	657	inactive
chr3R	658	active
chr3R	659	inactive
chr3R	660	inactive
chr3R	661	active
chr3R	662	inactive
chr3R	663	inactive
chr3R	664	neutral
chr3R	665	neutral
chr3R	666	neutral
chr3R	667	active
chr3R	668	neutral
chr3R	669	active
chr3R	670	neutral
chr3R	671	neutral
chr3R	672	neutral
chr3R	673	neutral
chr3R	674	neutral
chr3R	675	neutral
chr3R	676	neutral
chr3R	677	neutral
chr3R	678	neutral
chr3R	679	neutral
chr3R	680	neutral
chr3R	681	neutral
chr3R	682	neutral
chr3R	683	neutral
chr3R	684	neutral
chr3R	685	neutral
chr3R	686	neutral
chr3R	687	neutral
chr3R	688	neutral
chr3R	689	neutral
chr3R	690	neutral
chr3R	691	neutral
chr3R	692	neutral
chr3R	693	neutral
chr3R	694	neutral
chr3R	695	neutral
chr3R	696	neutral
chr3R	697	neutral
chr3R	698	neutral
chr3R	699	neutral
chr3R	700	neutral
chr3R	701	neutral
chr3R	702	neutral
chr3R	703	active
chr3R	704	active
chr3R	705	active
chr3R	706	active
chr3R	707	neutral
chr3R	708	neutral
chr3R	709	neutral
chr3R	710	neutral
chr3R	711	neutral
chr3R	712	neutral
chr3R	713	neutral
chr3R	714	neutral
chr3R	715	neutral
chr3R	716	neutral
chr3R	717	active
chr3R	718	polycomb
chr3R	719	polycomb
chr3R	720	neutral
chr3R	721	neutral
chr3R	722	neutral
chr3R	723	active
chr3R	724	active
chr3R	725	active
chr3R	726	active
chr3R	727	neutral
chr3R	728	neutral
chr3R	729	neutral
chr3R	730	inactive
chr3R	731	inactive
chr3R	732	inactive
chr3R	733	neutral
chr3R	734	inactive
chr3R	735	inactive
chr3R	736	inactive
chr3R	737	inactive
chr3R	738	active
chr3R	739	neutral
chr3R	740	active
chr3R	741	active
chr3R	742	neutral
chr3R	743	neutral
chr3R	744	neutral
chr3R	745	active
chr3R	746	neutral
chr3R	747	neutral
chr3R	748	neutral
chr3R	749	neutral
chr3R	750	active
chr3R	751	inactive
chr3R	752	inactive
chr3R	753	inactive
chr3R	754	inactive
chr3R	755	inactive
chr3R	756	active
chr3R	757	active
chr3R	758	neutral
chr3R	759	active
chr3R	760	neutral
chr3R	761	inactive
chr3R	762	inactive
chr3R	763	neutral
chr3R	764	active
chr3R	765	neutral
chr3R	766	neutral
chr3R	767	neutral
chr3R	768	neutral
chr3R	769	neutral
chr3R	770	active
chr3R	771	active
chr3R	772	active
chr3R	773	neutral
chr3R	774	neutral
chr3R	775	neutral
chr3R	776	neutral
chr3R	777	active
chr3R	778	active
chr3R	779	active
chr3R	780	neutral
chr3R	781	neutral
chr3R	782	inactive
chr3R	783	active
chr3R	784	inactive
chr3R	785	inactive
chr3R	786	inactive
chr3R	787	inactive
chr3R	788	inactive
chr3R	789	inactive
chr3R	790	neutral
chr3R	791	inactive
chr3R	792	inactive
chr3R	793	inactive
chr3R	794	inactive
chr3R	795	inactive
chr3R	796	inactive
chr3R	797	inactive
chr3R	798	inactive
chr3R	799	inactive
chr3R	800	inactive
chr3R	801	inactive
chr3R	802	inactive
chr3R	803	inactive
chr3R	804	active
chr3R	805	polycomb
chr3R	806	polycomb
chr3R	807	polycomb
chr3R	808	polycomb
chr3R	809	polycomb
chr3R	810	polycomb
chr3R	811	polycomb
chr3R	812	polycomb
chr3R	813	polycomb
chr3R	814	inactive
chr3R	815	inactive
chr3R	816	inactive
chr3R	817	active
chr3R	818	inactive
chr3R	819	neutral
chr3R	820	neutral
chr3R	821	inactive
chr3R	822	active
chr3R	823	active
chr3R	824	active
chr3R	825	active
chr3R	826	active
chr3R	827	active
chr3R	828	active
chr3R	829	neutral
chr3R	830	neutral
chr3R	831	neutral
chr3R	832	neutral
chr3R	833	neutral
chr3R	834	inactive
chr3R	835	inactive
chr3R	836	inactive
chr3R	837	inactive
chr3R	838	inactive
chr3R	839	inactive
chr3R	840	inactive
chr3R	841	inactive
chr3R	842	inactive
chr3R	843	inactive
chr3R	844	inactive
chr3R	845	active
chr3R	846	neutral
chr3R	847	neutral
chr3R	848	inactive
chr3R	849	inactive
chr3R	850	active
chr3R	851	active
chr3R	852	neutral
chr3R	853	active
chr3R	854	neutral
chr3R	855	inactive
chr3R	856	inactive
chr3R	857	inactive
chr3R	858	inactive
chr3R	859	inactive
chr3R	860	inactive
chr3R	861	inactive
chr3R	862	inactive
chr3R	863	inactive
chr3R	864	inactive
chr3R	865	inactive
chr3R	866	inactive
chr3R	867	inactive
chr3R	868	inactive
chr3R	869	inactive
chr3R	870	inactive
chr3R	871	inactive
chr3R	872	inactive
chr3R	873	inactive
chr3R	874	inactive
chr3R	875	inactive
chr3R	876	inactive
chr3R	877	inactive
chr3R	878	active
chr3R	879	inactive
chr3R	880	neutral
chr3R	881	active
chr3R	882	active
chr3R	883	active
chr3R	884	neutral
chr3R	885	active
chr3R	886	inactive
chr3R	887	inactive
chr3R	888	polycomb
chr3R	889	polycomb
chr3R	890	inactive
chr3R	891	active
chr3R	892	inactive
chr3R	893	inactive
chr3R	894	inactive
chr3R	895	neutral
chr3R	896	neutral
chr3R	897	neutral
chr3R	898	neutral
chr3R	899	neutral
chr3R	900	neutral
chr3R	901	neutral
chr3R	902	neutral
chr3R	903	neutral
chr3R	904	neutral
chr3R	905	neutral
chr3R	906	neutral
chr3R	907	neutral
chr3R	908	neutral
chr3R	909	active
chr3R	910	inactive
chr3R	911	inactive
chr3R	912	inactive
chr3R	913	inactive
chr3R	914	inactive
chr3R	915	inactive
chr3R	916	inactive
chr3R	917	inactive
chr3R	918	inactive
chr3R	919	neutral
chr3R	920	active
chr3R	921	inactive
chr3R	922	inactive
chr3R	923	inactive
chr3R	924	inactive
chr3R	925	active
chr3R	926	inactive
chr3R	927	inactive
chr3R	928	neutral
chr3R	929	neutral
chr3R	930	inactive
chr3R	931	inactive
chr3R	932	inactive
chr3R	933	inactive
chr3R	934	inactive
chr3R	935	inactive
chr3R	936	inactive
chr3R	937	neutral
chr3R	938	inactive
chr3R	939	inactive
chr3R	940	inactive
chr3R	941	inactive
chr3R	942	inactive
chr3R	943	inactive
chr3R	944	inactive
chr3R	945	inactive
chr3R	946	active
chr3R	947	active
chr3R	948	active
chr3R	949	neutral
chr3R	950	active
chr3R	951	active
chr3R	952	active
chr3R	953	inactive
chr3R	954	inactive
chr3R	955	inactive
chr3R	956	inactive
chr3R	957	inactive
chr3R	958	inactive
chr3R	959	inactive
chr3R	960	inactive
chr3R	961	neutral
chr3R	962	neutral
chr3R	963	neutral
chr3R	964	neutral
chr3R	965	neutral
chr3R	966	active
chr3R	967	polycomb
chr3R	968	polycomb
chr3R	969	polycomb
chr3R	970	polycomb
chr3R	971	polycomb
chr3R	972	polycomb
chr3R	973	polycomb
chr3R	974	polycomb
chr3R	975	polycomb
chr3R	976	polycomb
chr3R	977	polycomb
chr3R	978	neutral
chr3R	979	active
chr3R	980	neutral
chr3R	981	neutral
chr3R	982	neutral
chr3R	983	neutral
chr3R	984	neutral
chr3R	985	neutral
chr3R	986	neutral
chr3R	987	neutral
chr3R	988	neutral
chr3R	989	neutral
chr3R	990	neutral
chr3R	991	neutral
chr3R	992	inactive
chr3R	993	active
chr3R	994	active
chr3R	995	active
chr3R	996	inactive
chr3R	997	inactive
chr3R	998	inactive
chr3R	999	inactive
chr3R	1000	inactive
chr3R	1001	inactive
chr3R	1002	inactive
chr3R	1003	inactive
chr3R	1004	inactive
chr3R	1005	inactive
chr3R	1006	inactive
chr3R	1007	inactive
chr3R	1008	active
chr3R	1009	active
chr3R	1010	neutral
chr3R	1011	neutral
chr3R	1012	active
chr3R	1013	active
chr3R	1014	active
chr3R	1015	active
chr3R	1016	neutral
chr3R	1017	neutral
chr3R	1018	neutral
chr3R	1019	neutral
chr3R	1020	neutral
chr3R	1021	neutral
chr3R	1022	neutral
chr3R	1023	neutral
chr3R	1024	neutral
chr3R	1025	neutral
chr3R	1026	neutral
chr3R	1027	neutral
chr3R	1028	neutral
chr3R	1029	neutral
chr3R	1030	neutral
chr3R	1031	neutral
chr3R	1032	inactive
chr3R	1033	active
chr3R	1034	inactive
chr3R	1035	inactive
chr3R	1036	inactive
chr3R	1037	inactive
chr3R	1038	inactive
chr3R	1039	neutral
chr3R	1040	neutral
chr3R	1041	polycomb
chr3R	1042	neutral
chr3R	1043	inactive
chr3R	1044	inactive
chr3R	1045	neutral
chr3R	1046	inactive
chr3R	1047	neutral
chr3R	1048	active
chr3R	1049	active
chr3R	1050	neutral
chr3R	1051	neutral
chr3R	1052	active
chr3R	1053	neutral
chr3R	1054	neutral
chr3R	1055	active
chr3R	1056	neutral
chr3R	1057	neutral
chr3R	1058	neutral
chr3R	1059	neutral
chr3R	1060	neutral
chr3R	1061	active
chr3R	1062	active
chr3R	1063	inactive
chr3R	1064	inactive
chr3R	1065	inactive
chr3R	1066	inactive
chr3R	1067	inactive
chr3R	1068	inactive
chr3R	1069	inactive
chr3R	1070	neutral
chr3R	1071	active
chr3R	1072	active
chr3R	1073	neutral
chr3R	1074	inactive
chr3R	1075	inactive
chr3R	1076	inactive
chr3R	1077	neutral
chr3R	1078	neutral
chr3R	1079	neutral
chr3R	1080	neutral
chr3R	1081	neutral
chr3R	1082	neutral
chr3R	1083	neutral
chr3R	1084	neutral
chr3R	1085	neutral
chr3R	1086	inactive
chr3R	1087	neutral
chr3R	1088	neutral
chr3R	1089	inactive
chr3R	1090	neutral
chr3R	1091	neutral
chr3R	1092	active
chr3R	1093	neutral
chr3R	1094	neutral
chr3R	1095	neutral
chr3R	1096	neutral
chr3R	1097	inactive
chr3R	1098	inactive
chr3R	1099	inactive
chr3R	1100	inactive
chr3R	1101	inactive
chr3R	1102	active
chr3R	1103	active
chr3R	1104	active
chr3R	1105	active
chr3R	1106	active
chr3R	1107	neutral
chr3R	1108	active
chr3R	1109	active
chr3R	1110	neutral
chr3R	1111	neutral
chr3R	1112	neutral
chr3R	1113	neutral
chr3R	1114	active
chr3R	1115	active
chr3R	1116	active
chr3R	1117	active
chr3R	1118	active
chr3R	1119	active
chr3R	1120	inactive
chr3R	1121	inactive
chr3R	1122	inactive
chr3R	1123	neutral
chr3R	1124	inactive
chr3R	1125	inactive
chr3R	1126	inactive
chr3R	1127	neutral
chr3R	1128	neutral
chr3R	1129	neutral
chr3R	1130	neutral
chr3R	1131	active
chr3R	1132	inactive
chr3R	1133	inactive
chr3R	1134	inactive
chr3R	1135	inactive
chr3R	1136	inactive
chr3R	1137	inactive
chr3R	1138	inactive
chr3R	1139	inactive
chr3R	1140	inactive
chr3R	1141	inactive
chr3R	1142	polycomb
chr3R	1143	polycomb
chr3R	1144	polycomb
chr3R	1145	polycomb
chr3R	1146	polycomb
chr3R	1147	polycomb
chr3R	1148	polycomb
chr3R	1149	polycomb
chr3R	1150	inactive
chr3R	1151	inactive
chr3R	1152	inactive
chr3R	1153	inactive
chr3R	1154	inactive
chr3R	1155	inactive
chr3R	1156	inactive
chr3R	1157	inactive
chr3R	1158	inactive
chr3R	1159	inactive
chr3R	1160	inactive
chr3R	1161	active
chr3R	1162	active
chr3R	1163	neutral
chr3R	1164	active
chr3R	1165	active
chr3R	1166	active
chr3R	1167	active
chr3R	1168	inactive
chr3R	1169	inactive
chr3R	1170	inactive
chr3R	1171	inactive
chr3R	1172	neutral
chr3R	1173	neutral
chr3R	1174	inactive
chr3R	1175	inactive
chr3R	1176	active
chr3R	1177	active
chr3R	1178	active
chr3R	1179	active
chr3R	1180	active
chr3R	1181	neutral
chr3R	1182	neutral
chr3R	1183	neutral
chr3R	1184	neutral
chr3R	1185	neutral
chr3R	1186	neutral
chr3R	1187	active
chr3R	1188	active
chr3R	1189	active
chr3R	1190	active
chr3R	1191	active
chr3R	1192	active
chr3R	1193	inactive
chr3R	1194	inactive
chr3R	1195	inactive
chr3R	1196	inactive
chr3R	1197	active
chr3R	1198	inactive
chr3R	1199	inactive
chr3R	1200	inactive
chr3R	1201	neutral
chr3R	1202	active
chr3R	1203	neutral
chr3R	1204	neutral
chr3R	1205	neutral
chr3R	1206	neutral
chr3R	1207	neutral
chr3R	1208	active
chr3R	1209	active
chr3R	1210	neutral
chr3R	1211	neutral
chr3R	1212	active
chr3R	1213	neutral
chr3R	1214	neutral
chr3R	1215	neutral
chr3R	1216	active
chr3R	1217	active
chr3R	1218	neutral
chr3R	1219	inactive
chr3R	1220	polycomb
chr3R	1221	polycomb
chr3R	1222	polycomb
chr3R	1223	polycomb
chr3R	1224	polycomb
chr3R	1225	polycomb
chr3R	1226	active
chr3R	1227	active
chr3R	1228	active
chr3R	1229	active
chr3R	1230	active
chr3R	1231	inactive
chr3R	1232	neutral
chr3R	1233	neutral
chr3R	1234	neutral
chr3R	1235	neutral
chr3R	1236	neutral
chr3R	1237	neutral
chr3R	1238	neutral
chr3R	1239	active
chr3R	1240	inactive
chr3R	1241	inactive
chr3R	1242	inactive
chr3R	1243	inactive
chr3R	1244	inactive
chr3R	1245	neutral
chr3R	1246	active
chr3R	1247	active
chr3R	1248	polycomb
chr3R	1249	polycomb
chr3R	1250	polycomb
chr3R	1251	polycomb
chr3R	1252	polycomb
chr3R	1253	polycomb
chr3R	1254	polycomb
chr3R	1255	polycomb
chr3R	1256	polycomb
chr3R	1257	polycomb
chr3R	1258	polycomb
chr3R	1259	polycomb
chr3R	1260	polycomb
chr3R	1261	polycomb
chr3R	1262	polycomb
chr3R	1263	polycomb
chr3R	1264	polycomb
chr3R	1265	polycomb
chr3R	1266	polycomb
chr3R	1267	polycomb
chr3R	1268	polycomb
chr3R	1269	polycomb
chr3R	1270	polycomb
chr3R	1271	polycomb
chr3R	1272	polycomb
chr3R	1273	polycomb
chr3R	1274	polycomb
chr3R	1275	polycomb
chr3R	1276	polycomb
chr3R	1277	polycomb
chr3R	1278	polycomb
chr3R	1279	polycomb
chr3R	1280	polycomb
chr3R	1281	neutral
